# source: opsd_household_fetch
hour,demand_kwh_reference
2104,0.40172665559984466
2105,0.716217048396053
2106,0.7609347965559157
2107,0.8093179339092041
2108,0.8569679934236574
2109,0.7103524256865383
2110,0.9742604476137027
2111,0.5996576720449263
2112,0.4501097929530498
2113,0.3254865603765694
2114,0.20086332779992233
2115,0.19060023805831317
2116,0.3482119733757933
2117,0.4867636848873921
2118,0.4105235896640335
2119,0.7330778386858455
2120,1.2770215949907981
2121,0.684694701332557
2122,1.252830026314154
2123,1.716135220363487
2124,1.2095784338316284
2125,1.3276039658600922
2126,1.292416229603087
2127,0.48309829569404955
2128,0.5373460557567694
2129,0.6986231802675088
2130,0.5952592050129152
2131,0.99698586061276
2132,0.45304210430789055
2133,0.7880586765873173
2134,0.5542068460464785
2135,0.40759127830935943
2136,0.4655044275654219
2137,0.40685820047069093
2138,0.37240354205243753
2139,0.2426487646049442
2140,0.31155808144153435
2141,0.33281733876333786
2142,0.4215197572443112
2143,0.6964239467515866
2144,0.855501837746487
2145,1.109879847770294
2146,1.0856882790938165
2147,0.6407100310114463
2148,0.541011444950112
2149,0.840107203133865
2150,0.732344760847177
2151,0.7433409284274547
2152,0.651706198591724
2153,0.8379079696180262
2154,1.137003727801779
2155,0.8708964723587759
2156,0.9398057891951159
2157,0.46477134972683676
2158,0.3584750631174858
2159,0.34894505121437847
2160,0.19866409428391682
2161,0.22285566296039436
2162,0.22725412999265546
2163,0.2602426327334885
2164,0.3005619138612567
2165,0.3848658653099689
2166,0.5307483552085862
2167,0.24704723163712194
2168,0.2015964056386742
2169,0.2147918067349574
2170,0.2536449321853052
2171,0.2265210521539036
2172,0.2037956391545964
2173,0.17887099263945033
2174,0.3555427517625617
2175,0.33721580579543226
2176,0.5388122114341898
2177,0.99698586061276
2178,1.0871544347711537
2179,0.5520076125303897
2180,0.4537751821464757
2181,0.590127660142069
2182,0.38486586531013556
2183,0.22285566296056106
2184,0.21259257321886854
2185,0.19793101644516495
2186,0.2675734111203403
2187,0.22798720783132395
2188,0.2778365008618661
2189,0.5021583194999308
2190,0.5454099119822065
2191,1.017512040095895
2192,0.36653891934292276
2193,0.933208088647016
2194,0.370204308536432
2195,0.6736985337522794
2196,0.34601273985970443
2197,0.24191568676627567
2198,0.38046739827812454
2199,0.37533585340702824
2200,0.5344137444019287
2201,0.8877572626486516
2202,0.7858594430712285
2203,0.9163472983573069
2204,0.6223830850443168
2205,0.9427381005498734
2206,0.4677036610815941
2207,0.352610440407971
2208,0.2946972911517419
2209,0.2793026565392865
2210,0.23238567486341838
2211,0.2932311354744049
2212,0.3350165722794267
2213,0.5329475887245917
2214,0.3768020090844486
2215,0.3320842609247527
2216,0.3122911592800362
2217,0.21845719592854998
2218,0.38339970963254855
2219,0.5564060795626508
2220,0.44131285888894434
2221,0.35700890743981545
2222,0.5908607379808208
2223,0.4808990621779607
2224,1.0908198239645794
2225,1.1421352726724587
2226,1.3012131636674424
2227,0.947869645420803
2228,0.6370446418179371
2229,0.5483422233371305
2230,0.5050906308544382
2231,0.26757341112042365
2232,0.21185949538011667
2233,0.3276857938926583
2234,0.26830648895900877
2235,0.27197187815251805
2236,0.308625770086527
2237,0.45670749350131645
2238,0.45890672701748864
2239,0.35774198527856726
2240,0.25731032137881443
2241,0.34381350634361557
2242,0.278569578700618
2243,0.3130242371189547
2244,0.2668403332815051
2245,0.30789269224810845
2246,0.5652030136267562
2247,0.40685820047069093
2248,0.7074201143318642
2249,0.866498005326598
2250,0.5212183433056455
2251,0.6245823185603224
2252,0.6605031326560795
2253,0.4816321400164625
2254,0.4962936967904161
2255,0.5058237086931068
2256,0.49482754111299576
2257,0.26757341112042365
2258,0.2573103213786478
2259,0.321088093344475
2260,0.2734380338297717
2261,0.6729654559136109
2262,0.7704648084588563
2263,0.5256168103377399
2264,0.6627023661720017
2265,1.4500279649204837
2266,0.5761991812072006
2267,0.6927585575580774
2268,0.7924571436193284
2269,0.952268112453064
2270,0.3782681647617856
2271,0.3995274220838392
2272,0.3232873268603972
2273,0.3951289550516614
2274,0.6238492407217372
2275,0.944204256227377
2276,0.716217048396053
2277,0.8723626280361961
2278,0.6854277791712255
2279,0.47430136162969405
2280,0.4691698167590145
2281,0.5021583194996808
2282,0.4435120924050332
2283,0.41858744588955377
2284,0.5783984147232061
2285,0.6839616234938052
2286,0.6451084980437074
2287,0.7499386289755546
2288,1.436099485985532
2289,1.0358389860630244
2290,1.6758159392359688
2291,1.8180330399409101
2292,1.6626205381393524
2293,1.618635867818325
2294,1.0131135730640506
2295,0.5410114449500286
2296,1.0204443514507358
2297,0.7044878029771903
2298,0.9955197049353396
2299,0.5688684028200988
2300,0.45010979295313314
2301,0.39659511072908177
2302,0.3225542490217287
2303,0.36360660798816535
2304,0.3284188717313268
2305,0.3078926922480251
2306,0.280035734377955
2307,0.2661072554430866
2308,0.4207866794055593
2309,0.38266663179413
2310,0.5124214092413734
2311,0.7484724732983009
2312,0.8899564961645738
2313,1.5665873412715272
2314,1.2095784338317117
2315,0.768998652781436
2316,1.0013843276448544
2317,0.4706359724363515
2318,0.48456445137138654
2319,0.6040561390771041
2320,0.6509731207528888
2321,0.6685669888815998
2322,0.8159156344573875
2323,0.707420114331781
2324,0.6993562581063439
2325,0.35480967392397655
2326,0.2345849083794239
2327,0.26464109976566624
2328,0.22065642944438885
2329,0.20819410618677414
2330,0.2345849083794239
2331,0.28150189005537535
2332,0.2873665127648901
2333,0.4376474696954351
2334,0.5021583194997642
2335,0.24338184244369604
2336,0.19426562725173907
2337,0.1825363818328762
2338,0.25657724353997924
2339,0.6575708213011554
2340,0.42885053563132963
2341,0.509489097886616
2342,0.5050906308546049
2343,0.31522347063496026
2344,0.5527406903689749
2345,1.1362706499631106
2346,1.2711569722812834
2347,0.8562349155849889
2348,0.6590369769785758
2349,0.8166487122961392
2350,0.3863320209873059
2351,0.2697726446365125
2352,0.1840025375101299
2353,0.18253638183270954
2354,0.2382502975728498
2355,0.25657724354014594
2356,0.27270495599118655
2357,0.5160867984347992
2358,0.6121199953027077
2359,0.330618105247249
2360,0.5197521876282252
2361,0.29396421331315675
2362,0.3430804285048637
2363,0.3005619138611733
2364,0.23091951918608133
2365,0.42811745779266114
2366,0.4303166913085
2367,0.7726640419749452
2368,0.4647713497267534
2369,0.7777955868456248
2370,0.7030216472997699
2371,0.45157594863038686
2372,0.3782681647620356
2373,0.24118260892769053
2374,0.16494251370424856
2375,0.1840025375101299
2376,0.2191902737670518
2377,0.199397172122502
2378,0.13855171151168214
2379,0.23165259702474986
2380,0.24484799812103306
2381,0.40685820047069093
2382,0.7587355630398268
2383,0.373136619891106
2384,0.18840100454230763
2385,0.20526179483201676
2386,0.19793101644508163
2387,0.4046589669546021
2388,0.30642653657077146
2389,0.2587764770561515
2390,0.34527966202095256
2391,0.3665389193430061
2392,0.8620995382944203
2393,0.9786589146455471
2394,1.0373051417405281
2395,0.94933580109814
2396,0.9236780767441587
2397,0.44497824808237024
2398,0.3650727636655857
2399,0.2917649797969845
2400,0.30056191386109
2401,0.35920814095607095
2402,0.35334351824663957
2403,0.2880995906035586
2404,0.4435120924049499
2405,0.629713863431002
2406,0.47210212811377184
2407,0.3819335539553782
2408,0.4251851464377371
2409,0.4633051940494164
2410,0.3943958772129929
2411,0.3650727636655857
2412,0.5622707022721656
2413,0.4325159248245055
2414,0.5410114449502786
2415,0.5226844989828991
2416,0.882625717777722
2417,0.8511033707143093
2418,0.5087560200479475
2419,0.6817623899777997
2420,0.7015554916224328
2421,0.5967253606903355
2422,0.5366129779179343
2423,0.4567074935013998
2424,0.2954303689904104
2425,0.21992335160563697
2426,0.21772411808963144
2427,0.34967812905321366
2428,0.2675734111203403
2429,0.672232378074859
2430,0.44864363727587947
2431,0.3232873268603972
2432,0.36287353014941354
2433,1.4280356297601784
2434,0.44717748159829246
2435,0.4171212902123001
2436,1.1861199429937361
2437,1.2682246609264427
2438,0.42738437995390927
2439,0.8247125685214095
2440,0.3445465841823674
2441,0.4479105594371276
2442,0.4845644513713032
2443,0.6179846180121391
2444,0.5402783671115269
2445,0.5974584385290042
2446,0.5314814330471713
2447,0.4677036610815108
2448,0.26390802192699775
2449,0.24191568676635902
2450,0.2015964056385075
2451,0.17593868128469295
2452,0.3775350869231171
2453,0.3826666317939634
2454,0.4251851464379037
2455,0.44571132592103874
2456,1.0204443514506523
2457,0.5058237086932734
2458,1.1714583862198658
2459,1.3855171151163215
2460,1.165593763510601
2461,1.29754777447385
2462,0.8943549631967516
2463,0.3555427517626451
2464,0.3775350869231171
2465,0.5241506546604863
2466,0.50582370869319
2467,0.565936091465508
2468,0.7000893359449292
2469,0.4457113259209554
2470,0.6597700548173276
2471,0.2543780100238904
2472,0.30642653657077146
2473,0.18107022615537252
2474,0.12462323257664708
2475,0.13415324447950439
2476,0.2946972911515752
2477,0.2235887407993129
2478,0.3482119733757933
2479,0.4163882123735483
2480,0.7477393954595491
2481,1.0974175245127629
2482,1.0981506023512646
2483,0.6047892169158559
2484,0.5182860319508881
2485,0.6033230612384355
2486,0.5952592050129986
2487,0.4713690502749367
2488,0.5278160438539121
2489,1.205913044638036
2490,1.33200243289227
2491,1.0996167580287683
2492,0.35774198527873396
2493,0.24704723163712194
2494,0.24778030947579047
2495,0.2492464651532108
2496,0.24191568676627567
2497,0.19206639373573353
2498,0.22945336350857765
2499,0.2529118543468034
2500,0.33721580579534893
2501,0.4303166913085833
2502,0.7000893359450958
2503,0.7000893359450124
2504,0.333550416601923
2505,0.30422730305468254
2506,0.32475348253773423
2507,0.3188888598284695
2508,0.4083243561479446
2509,0.2990957581838363
2510,0.9031518972610237
2511,0.7587355630398268
2512,1.8473561534882341
2513,1.0373051417404449
2514,1.1436014283500457
2515,0.43618131401809807
2516,0.49702677462900124
2517,0.5278160438537455
2518,0.5109552535641196
2519,0.4530421043078072
2520,0.19793101644508163
2521,0.18840100454239098
2522,0.24044953108893866
2523,0.26390802192683105
2524,0.26537417760433474
2525,0.5314814330471713
2526,0.8965541967128404
2527,0.35700890743989877
2528,0.34674581769845625
2529,0.24191568676635902
2530,0.30202806953867706
2531,0.6854277791710589
2532,0.6583038991399073
2533,0.5512745346918878
2534,0.4457113259209554
2535,0.7587355630399101
2536,0.381200476116543
2537,0.7308786051699233
2538,0.6634354440105869
2539,0.6033230612385189
2540,0.6780970007843737
2541,0.5791314925617913
2542,0.5314814330472547
2543,0.49629369679024943
2544,0.3210880933443917
2545,0.28956574628089565
2546,0.23091951918608133
2547,0.3005619138611733
2548,0.3386819614728526
2549,0.4786998286618718
2550,0.3408811949889415
2551,0.6392438753340259
2552,0.2785695787007013
2553,0.6348454083019316
2554,0.24338184244369604
2555,0.32402040469906573
2556,0.23898337541160164
2557,0.39366279937440773
2558,0.6744316115909479
2559,0.5959922828515838
2560,1.0131135730638006
2561,1.0351059082245226
2562,0.9038849750996089
2563,1.0409705309337873
2564,0.6304469412700039
2565,0.5608045465944952
2566,0.321088093344475
2567,0.23238567486341838
2568,0.2565772435400626
2569,0.2785695787005346
2570,0.30276114737726223
2571,0.26537417760433474
2572,0.3298850274085805
2573,0.4655044275655886
2574,0.5226844989828991
2575,0.24924646515329416
2576,0.26170878841090883
2577,0.2954303689903271
2578,0.3350165722793434
2579,0.25144569866929967
2580,0.278569578700618
2581,0.30789269224810845
2582,0.3093588479253621
2583,0.26537417760433474
2584,0.9779258368067952
2585,1.2125107451864692
2586,0.8261787241989966
2587,0.6641685218494221
2588,0.9815912260002212
2589,0.7037547251384384
2590,0.55347376820781
2591,0.4127228231801224
2592,0.18546869318755024
2593,0.16860790289767447
2594,0.20306256131609454
2595,0.23311875270200352
2596,0.23605106405684426
2597,0.5043575530159364
2598,0.4757675173070311
2599,0.20746102834810562
2600,0.23091951918616468
2601,1.2337700025081892
2602,0.17154021425243185
2603,0.2851672792488846
2604,0.6502400429143036
2605,0.8958211188740886
2606,0.2873665127648901
2607,0.5666691693041765
2608,0.3350165722794267
2609,0.6385107974953574
2610,0.6370446418180205
2611,0.6143192288186299
2612,0.2580433992173996
2613,0.24631415379845342
2614,0.20086332779992233
2615,0.1400178671891025
2616,0.13488632231808956
2617,0.17667175912336144
2618,0.13561940015692475
2619,0.08723626280355294
2620,0.29909575818375295
2621,0.41198974534162053
2622,0.654638509946398
2623,0.8855580291324794
2624,1.4610241325010114
2625,0.5534737682077266
2626,1.1809883981228064
2627,1.3767201810520493
2628,1.2103115116703802
2629,1.3048785528607851
2630,1.0483013093207225
2631,0.4515759486305535
2632,0.9493358010982234
2633,0.8686972388426036
2634,0.6524392764304758
2635,0.7000893359449292
2636,0.7147508927187994
2637,0.612119995302541
2638,0.4281174577925778
2639,0.322554249021812
2640,0.17300636992976887
2641,0.17154021425259852
2642,0.1385517115115988
2643,0.12462323257656374
2644,0.26757341112042365
2645,0.24338184244361272
2646,0.31962193766697133
2647,0.3863320209874726
2648,0.733810916524514
2649,1.0959513688354257
2650,1.2982808523125184
2651,0.7154839705575512
2652,0.8752949393907036
2653,0.3870650988261411
2654,0.4808990621779607
2655,0.6370446418180205
2656,0.650240042914387
2657,1.2198415235732376
2658,0.7733971198136137
2659,0.9170803761958921
2660,0.5351468222406806
2661,0.5644699357880877
2662,0.18620177102630212
2663,0.18033714831662065
2664,0.12022476554446933
2665,0.15541250180139124
2666,0.16054404667232086
2667,0.20159640563859085
2668,0.20819410618677414
2669,0.3342834944406749
2670,0.45670749350131645
2671,0.17300636992985222
2672,0.1480817234146228
2673,0.1737394477684374
2674,0.2536449321853886
2675,0.24997954299187933
2676,0.2785695787005346
2677,0.42811745779249444
2678,0.6341123304633464
2679,0.606255372593193
2680,0.7294124494924197
2681,1.0483013093208058
2682,1.408975605954047
2683,0.7154839705574679
2684,0.5527406903691415
2685,0.5278160438537455
2686,0.4303166913086667
2687,0.23311875270200352
2688,0.19133331589714836
2689,0.20599487267068525
2690,0.26684033328158846
2691,0.2338518305407554
2692,0.30276114737726223
2693,0.5373460557566861
2694,0.9156142205186384
2695,0.38926433234231334
2696,0.25217877650788484
2697,0.9244111545827439
2698,0.681762389977883
2699,0.8071187003931986
2700,0.4867636848873921
2701,0.21185949538020002
2702,0.4112566675026187
2703,0.4984929303064216
2704,0.825445646360328
2705,1.0658951774492667
2706,0.673698533752196
2707,0.6473077315596296
2708,0.6693000667201017
2709,0.4735682837911089
2710,0.23751721973418127
2711,0.15834481315631532
2712,0.20526179483185006
2713,0.2191902737672185
2714,0.1693409807364263
2715,0.22945336350857765
2716,0.25657724353997924
2717,0.4295836134700815
2718,0.32915194956991195
2719,0.4361813140179314
2720,0.30276114737734555
2721,0.2529118543465534
2722,0.3166896263123806
2723,0.2976296025064993
2724,0.24338184244361272
2725,0.6267815520764113
2726,0.460372882694659
2727,0.7895248322647377
2728,0.8078517782318672
2729,1.049034387159391
2730,0.7543370960077324
2731,0.8540356820690667
2732,0.6304469412697539
2733,0.44717748159829246
2734,0.20526179483210008
2735,0.16201020234949118
2736,0.18766792670372248
2737,0.20819410618677414
2738,0.2265210521539036
2739,0.17007405857501148
2740,0.22212258512180919
2741,0.42738437995390927
2742,0.38486586531013556
2743,0.21992335160563697
2744,0.21259257321895186
2745,0.2441149202824479
2746,0.22505489647656657
2747,0.23458490837934057
2748,0.20306256131601122
2749,0.22212258512180919
2750,0.29689652466774746
2751,0.44937671511446464
2752,0.8826257177778054
2753,0.7096193478477865
2754,0.5168198762736345
2755,0.637777719656689
2756,0.6546385099463147
2757,0.48749676272614395
2758,0.219923351605887
2759,0.28003573437787166
2760,0.3078926922480251
2761,0.219923351605887
2762,0.2822349678939605
2763,0.2932311354744049
2764,0.2946972911517419
2765,0.6656346775266757
2766,0.509489097886616
2767,1.07909057854555
2768,0.4347151583407611
2769,1.4075094502768768
2770,0.40172665559984466
2771,0.5718007141748561
2772,0.5674022471429284
2773,0.3958620328903299
2774,0.4332490026633407
2775,0.39219664369682067
2776,0.876761095068374
2777,1.0380382195791966
2778,0.5732668698522765
2779,0.6421761866887834
2780,0.7528709403303954
2781,0.7836602095551395
2782,0.6333792526245112
2783,0.7044878029771069
2784,0.4134559010187909
2785,0.4413128588890277
2786,0.5776653368843709
2787,0.29323113547432156
2788,0.29762960250641596
2789,0.40685820047077426
2790,0.3775350869231171
2791,0.523417576821651
2792,1.1047483028996978
2793,0.5608045465945785
2794,1.2073792003157062
2795,1.416306384340899
2796,1.2454992479273022
2797,1.321006265311909
2798,0.9588658130010806
2799,0.4002604999225077
2800,0.5424776006275324
2801,1.1032821472221108
2802,0.8027202333610208
2803,0.9383396335179456
2804,0.5608045465947452
2805,0.8760280172295387
2806,0.524883732498988
2807,0.43104976914733517
2808,0.4589067270172386
2809,0.42445206859923523
2810,0.18253638183270954
2811,0.24924646515312748
2812,0.3284188717313268
2813,0.38999741018081513
2814,0.44571132592103874
2815,0.4559744156625646
2816,1.16779299702669
2817,1.8752131113583042
2818,1.421437929211912
2819,0.9038849750996089
2820,0.6868939348485625
2821,0.4215197572443112
2822,0.34527966202103594
2823,0.38046739827795784
2824,0.31155808144153435
2825,0.47869982866195515
2826,0.6927585575581607
2827,0.7543370960077324
2828,0.3357496501180119
2829,0.48749676272606063
2830,0.15981096883365234
2831,0.18473561534871505
2832,0.159810968833569
2833,0.11582629851229159
2834,0.189867160219728
2835,0.199397172122502
2836,0.2023294834773427
2837,0.41345590101870755
2838,0.40539204479335395
2839,0.5688684028201821
2840,0.30422730305468254
2841,0.23018644134724614
2842,0.4127228231802057
2843,0.5820638039165487
2844,0.5666691693040933
2845,0.4332490026635074
2846,0.6795631564616275
2847,0.28076881221670685
2848,0.4545082599853109
2849,1.2806869841841408
2850,1.1179437039958144
2851,0.8650318496494277
2852,0.4940944632742439
2853,0.6583038991398239
2854,0.26390802192699775
2855,0.2573103213786478
2856,0.18326945967146138
2857,0.19719793860649645
2858,0.260975710572157
2859,0.26317494408816255
2860,0.2880995906035586
2861,0.4786998286618718
2862,0.8291110355535872
2863,0.4391136253729388
2864,0.2521787765079682
2865,0.24997954299179598
2866,0.25950955489481997
2867,0.19499870509032424
2868,0.19793101644533165
2869,0.23751721973426462
2870,0.3907304880194837
2871,0.43251592482458884
2872,0.41932052372838896
2873,0.4970267746289179
2874,0.5937930493354949
2875,0.9016857415836034
2876,0.521951421144314
2877,0.8708964723588591
2878,0.3738696977297746
2879,0.2844342014102161
2880,0.30202806953842704
2881,0.31522347063496026
2882,0.21479180673487405
2883,0.2529118543466367
2884,0.3914635658583189
2885,0.4545082599851442
2886,0.4105235896640335
2887,0.3782681647619523
2888,0.23825029757293315
2889,0.1759386812846096
2890,0.24118260892777385
2891,0.2917649797967345
2892,0.2441149202824479
2893,0.6260484742377428
2894,0.5043575530159364
2895,0.4677036610815108
2896,0.930275777292342
2897,0.6883600905260663
2898,0.6201838515280613
2899,0.5336806665633436
2900,0.6487738872371334
2901,0.5534737682077266
2902,0.49849293030625497
2903,0.4874967627262273
2904,0.321088093344475
2905,0.3093588479252788
2906,0.2968965246679141
2907,0.241915686766109
2908,0.2785695787007013
2909,0.39732818856783364
2910,0.4860306070487236
2911,0.2932311354744049
2912,0.28956574628072895
2913,0.34088119498885816
2914,0.24924646515329416
2915,0.2360510640567609
2916,0.22358874079922955
2917,0.31742270415113244
2918,0.5278160438536621
2919,0.7345439943631825
2920,0.7477393954595491
2921,0.9295426994538402
2922,0.6392438753337759
2923,0.8393741252954465
2924,1.160462218639588
2925,1.029974363353593
2926,0.4779667508232033
2927,0.28223496789421054
2928,0.18913408238097615
2929,0.1737394477684374
2930,0.1356194001570081
2931,0.24631415379828675
2932,0.2910319019582327
2933,0.645108498043624
2934,0.8664980053266814
2935,0.2587764770559848
2936,0.3042273030547659
2937,0.5791314925617913
2938,0.24191568676627567
2939,0.3562758296012303
2940,0.2939642133132401
2941,0.30056191386109
2942,0.31522347063496026
2943,0.3445465841823674
2944,0.7110855035252902
2945,1.029974363353593
2946,0.546142989820875
2947,1.0996167580287683
2948,0.8628326161331722
2949,1.0944852131580887
2950,0.546142989820875
2951,0.41785436805105197
2952,0.18840100454230763
2953,0.2954303689902437
2954,0.23825029757293315
2955,0.25657724353997924
2956,0.20159640563884088
2957,0.29689652466758076
2958,0.28223496789404384
2959,0.4376474696954351
2960,0.991854315741997
2961,0.472835205952357
2962,1.193450721380671
2963,1.2990139301512702
2964,1.4588248989848394
2965,1.3950471270190121
2966,1.2792208285068871
2967,0.5879284266259801
2968,0.9881889265486544
2969,0.8166487122958892
2970,0.7096193478479531
2971,0.7638671079105896
2972,0.6839616234940552
2973,0.6377777196566056
2974,0.5351468222406806
2975,0.4948275411129124
2976,0.42665130211507407
2977,0.42371899076056674
2978,0.3680050750202598
2979,0.3614073744722432
2980,0.2690395667976773
2981,0.2587764770559848
2982,0.3555427517625617
2983,0.40685820047069093
2984,0.8210471793282337
2985,1.0373051417404449
2986,1.1963830327353453
2987,1.1677929970266065
2988,0.821047179328067
2989,0.6121199953027077
2990,0.41565513453487973
2991,0.6348454083019316
2992,0.4852975292098884
2993,0.7770625090071229
2994,0.5842630374326375
2995,1.0358389860631076
2996,0.5937930493354949
2997,0.4801659843392088
2998,0.46550442756550525
2999,0.24191568676627567
3000,0.2345849083795906
3001,0.20892718402552599
3002,0.21992335160572032
3003,0.29689652466774746
3004,0.27123880031368286
3005,0.4215197572443945
3006,0.510955253563953
3007,0.5813307260779635
3008,0.23825029757293315
3009,0.19206639373565018
3010,0.29176497979706784
3011,0.1906002380581465
3012,0.35774198527890066
3013,0.2580433992173163
3014,0.36287353014941354
3015,0.5314814330471713
3016,0.8078517782318672
3017,1.1582629851237494
3018,1.9060023805831317
3019,0.8540356820689834
3020,0.6194507736895595
3021,0.667833911042848
3022,0.7799948203616303
3023,0.25144569866946637
3024,0.5512745346917212
3025,0.18913408238080948
3026,0.2675734111203403
3027,0.2345849083795906
3028,0.2785695787005346
3029,0.5813307260779635
3030,0.5036244751771012
3031,0.3188888598283028
3032,0.2529118543466367
3033,0.25657724354014594
3034,0.29836268034508445
3035,0.22945336350857765
3036,0.2125925732190352
3037,0.2250548964763999
3038,0.8049194668770264
3039,0.5021583194999308
3040,0.647307731559463
3041,0.7433409284275381
3042,0.7044878029771069
3043,1.1135452369638033
3044,0.7777955868457914
3045,1.0057827946768654
3046,0.6047892169156892
3047,0.7990548441676784
3048,0.3174227041509658
3049,0.2778365008620328
3050,0.22945336350874432
3051,0.2580433992173163
3052,0.400260499922341
3053,0.4691698167591812
3054,0.44717748159812576
3055,0.41565513453487973
3056,0.5021583194999308
3057,0.2345849083794239
3058,0.310091925764114
3059,0.4361813140179314
3060,0.4772336729845348
3061,0.38339970963279857
3062,0.7807278982004655
3063,0.5226844989829825
3064,0.33355041660200635
3065,0.7492055511368861
3066,1.1274737158990051
3067,1.0585643990623317
3068,0.8379079696179428
3069,0.7125516592024606
3070,0.2609757105723237
3071,0.6575708213011554
3072,0.30276114737726223
3073,0.2859003570873864
3074,0.2968965246679141
3075,0.29836268034508445
3076,0.2844342014100494
3077,0.3445465841825341
3078,0.4449782480821202
3079,0.310091925764114
3080,0.30789269224810845
3081,0.2859003570873864
3082,0.26903956679784397
3083,0.22945336350857765
3084,0.21772411808971479
3085,0.2653741776041681
3086,0.37973432043928934
3087,0.6678339110430146
3088,0.9486027232593881
3089,0.6583038991398239
3090,0.7880586765873173
3091,0.8408402809726169
3092,0.7858594430713117
3093,0.7242809046216567
3094,0.5520076125303897
3095,0.3482119733758766
3096,0.23238567486325168
3097,0.2793026565392031
3098,0.221389507283224
3099,0.258043399217483
3100,0.35920814095607095
3101,0.4163882123735483
3102,0.4779667508232033
3103,0.6949577910740828
3104,0.5197521876283084
3105,0.2866334349262216
3106,0.25437801002397376
3107,1.1238083267053292
3108,0.40099357776117617
3109,0.7499386289755546
3110,0.41565513453504643
3111,0.9442042562272104
3112,0.6524392764304758
3113,0.43618131401809807
3114,0.9617981243557546
3115,0.9713281362589453
3116,0.352610440407721
3117,0.3093588479254455
3118,0.161277124510906
3119,0.21185949538020002
3120,0.13195401096349887
3121,0.22212258512189254
3122,0.24778030947562377
3123,0.19573178292915944
3124,0.30276114737726223
3125,0.25657724353997924
3126,0.28590035708755307
3127,0.7308786051696733
3128,0.7477393954597158
3129,0.4420459367274462
3130,0.31668962631229725
3131,0.31522347063496026
3132,0.3650727636655857
3133,0.2763703451845291
3134,0.2785695787007013
3135,0.35407659608522474
3136,0.36653891934292276
3137,0.6810293121392145
3138,0.6898262462034033
3139,0.5930599714966597
3140,0.5263498881764918
3141,0.7330778386858455
3142,0.48236521785538106
3143,0.9251442324214957
3144,0.45670749350131645
3145,0.2690395667976773
3146,0.17080713641376333
3147,0.19939717212266866
3148,0.23091951918591466
3149,0.33355041660217305
3150,0.5336806665631769
3151,0.5036244751771012
3152,0.6561046656238184
3153,0.4735682837911922
3154,0.4281174577925778
3155,1.040970530933954
3156,2.079741828351736
3157,0.9060842086156145
3158,1.0116474173865468
3159,0.6524392764303092
3160,0.4596398048561572
3161,0.5109552535637863
3162,1.3195401096344885
3163,0.7206155154283141
3164,1.070293644481361
3165,0.6399769531727778
3166,0.5512745346917212
3167,0.5461429898210416
3168,0.35774198527856726
3169,0.23018644134741284
3170,0.23165259702458318
3171,0.3093588479256122
3172,0.34454658418220074
3173,0.4691698167590145
3174,0.5153537205961307
3175,0.4801659843392088
3176,0.3005619138612567
3177,0.24191568676627567
3178,0.2785695787007013
3179,0.4596398048559905
3180,0.7975886884901746
3181,0.5879284266261467
3182,0.6304469412697539
3183,0.35407659608522474
3184,0.6890931683647348
3185,0.8591672269398296
3186,1.1839207094776472
3187,1.0226435849667412
3188,1.0483013093208058
3189,0.48749676272606063
3190,0.632646174785926
3191,0.25437801002380706
3192,0.32475348253781755
3193,0.30789269224810845
3194,0.30789269224810845
3195,0.32402040469914906
3196,0.29176497979706784
3197,0.43911362537277215
3198,0.39806126640633543
3199,0.2257879743152351
3200,0.25657724354014594
3201,0.2580433992173163
3202,0.16860790289775782
3203,0.21625796241237777
3204,0.19426562725165572
3205,0.322554249021812
3206,0.36287353014941354
3207,0.46770366108167744
3208,1.0658951774493501
3209,0.5212183433054788
3210,0.7015554916224328
3211,1.0431697644499596
3212,1.132605260769518
3213,0.8041863890385246
3214,0.4706359724361848
3215,0.5226844989831492
3216,0.1847356153487984
3217,0.5454099119822065
3218,0.210393339702863
3219,0.2433818424437794
3220,0.30642653657060476
3221,0.41785436805088527
3222,0.3298850274086638
3223,0.24191568676627567
3224,0.6011238277223466
3225,0.2800357343780383
3226,0.24778030947595714
3227,0.24924646515296078
3228,0.3056934587321029
3229,0.27343803382985504
3230,0.2785695787005346
3231,0.34088119498902486
3232,0.2837011235713809
3233,0.6304469412697539
3234,0.6780970007843737
3235,0.7990548441676784
3236,0.7389424613953604
3237,0.45670749350131645
3238,0.34601273985953773
3239,0.31522347063496026
3240,0.2345849083795906
3241,0.24191568676627567
3242,0.20306256131601122
3243,0.21039333970269633
3244,0.24778030947595714
3245,0.41785436805088527
3246,0.4860306070487236
3247,0.29689652466774746
3248,0.2873665127648901
3249,0.19793101644516495
3250,0.19793101644516495
3251,0.19793101644533165
3252,0.2345849083794239
3253,0.24191568676627567
3254,0.25511108786264225
3255,0.27270495599118655
3256,0.7389424613953604
3257,0.45010979295313314
3258,1.045368997965965
3259,1.1194098596731514
3260,0.6854277791713922
3261,0.621650007205565
3262,0.8467049036821316
3263,0.557139157401236
3264,0.8591672269398296
3265,0.3965951107291651
3266,0.25071262083046447
3267,0.2015964056385075
3268,0.29469729115190857
3269,0.3518773625690525
3270,0.3174227041509658
3271,0.30276114737726223
3272,0.22065642944455552
3273,0.2096602618640278
3274,0.2617087884108255
3275,0.4882298405647291
3276,0.3056934587321029
3277,0.4779667508230366
