# source: pvgis_fetch
hour,solar_kw_per_kwp
2339,0.7505299999999999
2340,0.79676
2341,0.6652
2342,0.48523
2343,0.25658
2344,0.04325
2345,0.0
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.10792
2358,0.34046
2359,0.5428099999999999
2360,0.69801
2361,0.79967
2362,0.84758
2363,0.83198
2364,0.78407
2365,0.65916
2366,0.47016
2367,0.24922
2368,0.04408
2369,0.0
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.10611
2382,0.34116
2383,0.53889
2384,0.69124
2385,0.78886
2386,0.82696
2387,0.81663
2388,0.76116
2389,0.6451699999999999
2390,0.46662
2391,0.24984
2392,0.04394
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.10906999999999999
2406,0.34218
2407,0.54228
2408,0.69752
2409,0.7984
2410,0.8411900000000001
2411,0.82008
2412,0.76459
2413,0.63485
2414,0.46348
2415,0.24719
2416,0.04438
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.10225
2430,0.31817
2431,0.5191699999999999
2432,0.66495
2433,0.7625599999999999
2434,0.81144
2435,0.8014199999999999
2436,0.74134
2437,0.61581
2438,0.43843
2439,0.23997
2440,0.0451
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.03762
2454,0.18894
2455,0.33888
2456,0.45338
2457,0.67651
2458,0.7077
2459,0.80853
2460,0.73856
2461,0.6166
2462,0.44160000000000005
2463,0.24049
2464,0.04616
2465,0.0
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.015009999999999999
2478,0.15137
2479,0.43744
2480,0.66631
2481,0.76883
2482,0.82155
2483,0.8128200000000001
2484,0.7444400000000001
2485,0.63006
2486,0.45361
2487,0.23586000000000001
2488,0.04642
2489,0.0
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.00026000000000000003
2501,0.11564
2502,0.32389999999999997
2503,0.49909
2504,0.62473
2505,0.19727
2506,0.28623000000000004
2507,0.60385
2508,0.11531
2509,0.12351999999999999
2510,0.0804
2511,0.0404
2512,0.00811
2513,0.0
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.01877
2526,0.04961
2527,0.06691
2528,0.16136
2529,0.12375
2530,0.06256
2531,0.06559999999999999
2532,0.05483
2533,0.05944
2534,0.03791
2535,0.06225
2536,0.02991
2537,0.0
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.00294
2549,0.12561
2550,0.36163999999999996
2551,0.557
2552,0.6959
2553,0.78167
2554,0.8138200000000001
2555,0.81765
2556,0.7788099999999999
2557,0.65055
2558,0.47366
2559,0.25715
2560,0.05018
2561,0.0
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.00438
2573,0.12365000000000001
2574,0.32489999999999997
2575,0.53362
2576,0.64743
2577,0.66455
2578,0.7261299999999999
2579,0.66052
2580,0.66044
2581,0.5330199999999999
2582,0.38958
2583,0.24669999999999997
2584,0.04922
2585,0.0
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.00435
2597,0.12473999999999999
2598,0.34748
2599,0.53459
2600,0.6710499999999999
2601,0.7549
2602,0.7930900000000001
2603,0.78501
2604,0.7147
2605,0.61434
2606,0.45615
2607,0.24434
2608,0.04858
2609,0.0
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.00283
2621,0.07421
2622,0.28443999999999997
2623,0.34269
2624,0.6484099999999999
2625,0.67006
2626,0.74507
2627,0.7677200000000001
2628,0.6772699999999999
2629,0.5718099999999999
2630,0.42387
2631,0.18031999999999998
2632,0.04574
2633,0.0
2634,0.0
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.00428
2645,0.08194
2646,0.28674
2647,0.48344
2648,0.6218899999999999
2649,0.6994400000000001
2650,0.68671
2651,0.35417000000000004
2652,0.33749
2653,0.17479
2654,0.16329
2655,0.07826999999999999
2656,0.016329999999999997
2657,0.0
2658,0.0
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.01702
2670,0.02569
2671,0.04704
2672,0.07271999999999999
2673,0.07998000000000001
2674,0.08479
2675,0.10177
2676,0.056299999999999996
2677,0.03599
2678,0.05467
2679,0.03599
2680,0.0272
2681,0.0
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.00146
2693,0.0071600000000000006
2694,0.027170000000000003
2695,0.060700000000000004
2696,0.12276000000000001
2697,0.18728999999999998
2698,0.42901
2699,0.28384
2700,0.45552
2701,0.13018000000000002
2702,0.14271999999999999
2703,0.11972
2704,0.043590000000000004
2705,0.0
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.00148
2717,0.04184
2718,0.15852000000000002
2719,0.38504
2720,0.34216
2721,0.39936
2722,0.6681900000000001
2723,0.73142
2724,0.58624
2725,0.5200199999999999
2726,0.34763
2727,0.19808
2728,0.05706
2729,0.0
2730,0.0
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.01014
2741,0.13883
2742,0.35505000000000003
2743,0.5504
2744,0.69645
2745,0.77606
2746,0.81065
2747,0.8149400000000001
2748,0.75109
2749,0.63112
2750,0.46747000000000005
2751,0.25651999999999997
2752,0.05425
2753,0.0
2754,0.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.01199
2765,0.14021
2766,0.35533
2767,0.53986
2768,0.68974
2769,0.77216
2770,0.81996
2771,0.82155
2772,0.75879
2773,0.63083
2774,0.463
2775,0.25264
2776,0.0551
2777,0.0
2778,0.0
2779,0.0
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0152
2789,0.14253
2790,0.35877
2791,0.549
2792,0.69449
2793,0.77543
2794,0.80486
2795,0.76859
2796,0.72676
2797,0.62729
2798,0.45972
2799,0.23783
2800,0.05916
2801,0.0
2802,0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.01514
2813,0.07565000000000001
2814,0.23509
2815,0.51763
2816,0.6540199999999999
2817,0.74183
2818,0.78501
2819,0.791
2820,0.73722
2821,0.6110800000000001
2822,0.44994999999999996
2823,0.25055
2824,0.05547
2825,0.0
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.00233
2837,0.03118
2838,0.17029
2839,0.5070899999999999
2840,0.65232
2841,0.73703
2842,0.79138
2843,0.78161
2844,0.72868
2845,0.57002
2846,0.07903
2847,0.1991
2848,0.05772
2849,0.0
2850,0.0
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.00185
2861,0.14391
2862,0.2716
2863,0.5228700000000001
2864,0.65386
2865,0.60145
2866,0.42923
2867,0.77501
2868,0.71548
2869,0.14740999999999999
2870,0.25153
2871,0.23904
2872,0.05996
2873,0.0
2874,0.0
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.01898
2885,0.06762
2886,0.29941
2887,0.53332
2888,0.68074
2889,0.7298600000000001
2890,0.8018099999999999
2891,0.7887000000000001
2892,0.72321
2893,0.59811
2894,0.44672
2895,0.24302
2896,0.055159999999999994
2897,0.0
2898,0.0
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.00226
2909,0.10992
2910,0.33568000000000003
2911,0.51512
2912,0.6635700000000001
2913,0.74818
2914,0.77655
2915,0.7808999999999999
2916,0.7154299999999999
2917,0.5953999999999999
2918,0.35225
2919,0.09107
2920,0.05684
2921,0.0
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.01436
2933,0.07619
2934,0.14574
2935,0.25194
2936,0.59281
2937,0.19285
2938,0.19094999999999998
2939,0.70385
2940,0.56172
2941,0.05999
2942,0.05015
2943,0.12649
2944,0.060759999999999995
2945,0.0
2946,0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.02174
2957,0.15081
2958,0.3638
2959,0.55991
2960,0.7122200000000001
2961,0.80408
2962,0.8376399999999999
2963,0.82948
2964,0.60374
2965,0.57029
2966,0.46679000000000004
2967,0.25156
2968,0.05737
2969,0.0
2970,0.0
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.02323
2981,0.1225
2982,0.18197
2983,0.57711
2984,0.7252000000000001
2985,0.81389
2986,0.54755
2987,0.76147
2988,0.7649199999999999
2989,0.65204
2990,0.47126
2991,0.25660000000000005
2992,0.061009999999999995
2993,0.0
2994,0.0
2995,0.0
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.02401
3005,0.15683000000000002
3006,0.37527
3007,0.5680599999999999
3008,0.70987
3009,0.7896
3010,0.82436
3011,0.82268
3012,0.75352
3013,0.62658
3014,0.46109
3015,0.25282
3016,0.05957
3017,0.0
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.027899999999999998
3029,0.14942
3030,0.3476
3031,0.5331699999999999
3032,0.56713
3033,0.48114999999999997
3034,0.05093
3035,0.36005000000000004
3036,0.27511
3037,0.6077100000000001
3038,0.36213999999999996
3039,0.032159999999999994
3040,0.03533
3041,0.0
3042,0.0
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.02198
3053,0.16012
3054,0.38353
3055,0.58011
3056,0.72199
3057,0.8115800000000001
3058,0.7848099999999999
3059,0.74249
3060,0.6347999999999999
3061,0.42773
3062,0.42269999999999996
3063,0.25608
3064,0.06764
3065,0.00095
3066,0.0
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.02616
3077,0.15969999999999998
3078,0.37176
3079,0.5634
3080,0.70774
3081,0.7898999999999999
3082,0.8197300000000001
3083,0.81038
3084,0.7316699999999999
3085,0.61648
3086,0.45326
3087,0.25238
3088,0.06955
3089,0.0
3090,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.02684
3101,0.15808000000000003
3102,0.36610000000000004
3103,0.54872
3104,0.6832
3105,0.77244
3106,0.8158500000000001
3107,0.80655
3108,0.7371
3109,0.63428
3110,0.46274
3111,0.25692000000000004
3112,0.05927
3113,0.0
3114,0.0
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.02838
3125,0.15778
3126,0.35968
3127,0.531
3128,0.65189
3129,0.71887
3130,0.5418099999999999
3131,0.6788
3132,0.66169
3133,0.29578
3134,0.14633000000000002
3135,0.18325999999999998
3136,0.07135999999999999
3137,0.00094
3138,0.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.032670000000000005
3149,0.15453999999999998
3150,0.35023000000000004
3151,0.52628
3152,0.6593
3153,0.74725
3154,0.7875700000000001
3155,0.77263
3156,0.7142000000000001
3157,0.58899
3158,0.42463999999999996
3159,0.18775
3160,0.054299999999999994
3161,0.0
3162,0.0
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.03214
3173,0.15603
3174,0.35408999999999996
3175,0.52713
3176,0.6605700000000001
3177,0.74061
3178,0.77549
3179,0.7586900000000001
3180,0.69613
3181,0.59363
3182,0.43901
3183,0.24952000000000002
3184,0.06379
3185,0.0035600000000000002
3186,0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.02619
3197,0.15799000000000002
3198,0.35495
3199,0.5275700000000001
3200,0.65876
3201,0.75071
3202,0.79015
3203,0.7889700000000001
3204,0.72342
3205,0.60784
3206,0.44645999999999997
3207,0.25042
3208,0.06745
3209,0.00619
3210,0.0
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.02256
3221,0.13448
3222,0.19338
3223,0.30324
3224,0.48658999999999997
3225,0.5614600000000001
3226,0.74753
3227,0.6345299999999999
3228,0.67689
3229,0.5740299999999999
3230,0.26364
3231,0.09964
3232,0.07179
3233,0.00259
3234,0.0
3235,0.0
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.02401
3245,0.03614
3246,0.27854
3247,0.43313
3248,0.57884
3249,0.67949
3250,0.70843
3251,0.70166
3252,0.53723
3253,0.48977
3254,0.24775
3255,0.09487999999999999
3256,0.05115
3257,0.0039700000000000004
3258,0.0
3259,0.0
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.02831
3269,0.1405
3270,0.31103
3271,0.43137000000000003
3272,0.54044
3273,0.66555
3274,0.69243
3275,0.67615
3276,0.56676
3277,0.46414
3278,0.28558
3279,0.13193000000000002
3280,0.07315
3281,0.006
3282,0.0
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.033409999999999995
3293,0.06053
3294,0.13701
3295,0.28054
3296,0.40245
3297,0.46237
3298,0.5424
3299,0.6172300000000001
3300,0.51559
3301,0.50182
3302,0.3911
3303,0.21418
3304,0.06799
3305,0.00714
3306,0.0
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.02092
3317,0.12675
3318,0.30312
3319,0.44983
3320,0.5208400000000001
3321,0.6772400000000001
3322,0.73187
3323,0.73946
3324,0.66642
3325,0.5307799999999999
3326,0.32988
3327,0.1871
3328,0.06603
3329,0.0071200000000000005
3330,0.0
3331,0.0
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.03093
3341,0.03725
3342,0.1693
3343,0.39518000000000003
3344,0.56396
3345,0.68095
3346,0.61495
3347,0.47931999999999997
3348,0.46154
3349,0.46876999999999996
3350,0.29367000000000004
3351,0.12735
3352,0.07337
3353,0.009439999999999999
3354,0.0
3355,0.0
3356,0.0
3357,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.0
3362,0.0
3363,0.0
3364,0.00198
3365,0.08395999999999999
3366,0.12809
3367,0.19027000000000002
3368,0.08817
3369,0.07127
3370,0.17953
3371,0.6814
3372,0.5800299999999999
3373,0.57269
3374,0.41417000000000004
3375,0.24366
3376,0.07105
3377,0.010029999999999999
3378,0.0
3379,0.0
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.0
3385,0.0
3386,0.0
3387,0.0
3388,0.02734
3389,0.15087
3390,0.3205
3391,0.39254
3392,0.16976
3393,0.0834
3394,0.05225
3395,0.05735
3396,0.054560000000000004
3397,0.04513
3398,0.04531
3399,0.10138
3400,0.05112
3401,0.0017900000000000001
3402,0.0
3403,0.0
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.0
3410,0.0
3411,0.0
3412,0.0025299999999999997
3413,0.02143
3414,0.19609000000000001
3415,0.48389
3416,0.47836
3417,0.67004
3418,0.77979
3419,0.75176
3420,0.56225
3421,0.41951
3422,0.47325
3423,0.25842000000000004
3424,0.07148
3425,0.011009999999999999
3426,0.0
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.02213
3437,0.16591999999999998
3438,0.37095999999999996
3439,0.57269
3440,0.5421
3441,0.60591
3442,0.12273999999999999
3443,0.36855
3444,0.74011
3445,0.62648
3446,0.46138
3447,0.26326
3448,0.06805
3449,0.01132
3450,0.0
3451,0.0
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,0.0
3460,0.02425
3461,0.162
3462,0.3625
3463,0.52896
3464,0.63846
3465,0.75067
3466,0.79464
3467,0.77649
3468,0.7141900000000001
3469,0.60436
3470,0.45052
3471,0.25629
3472,0.07149
3473,0.00735
3474,0.0
3475,0.0
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.04202
3485,0.15031
3486,0.30368
3487,0.46514
3488,0.6577200000000001
3489,0.64567
3490,0.43176
3491,0.4352
3492,0.28378
3493,0.30036
3494,0.28401
3495,0.2376
3496,0.08465
3497,0.01332
3498,0.0
3499,0.0
3500,0.0
3501,0.0
3502,0.0
3503,0.0
3504,0.0
3505,0.0
3506,0.0
3507,0.0
3508,0.02929
3509,0.16509000000000001
3510,0.34939
3511,0.48499000000000003
3512,0.56884
3513,0.62148
3514,0.7241000000000001
3515,0.5707899999999999
3516,0.65867
3517,0.04057
3518,0.053700000000000005
3519,0.1055
3520,0.02946
3521,0.00228
3522,0.0
3523,0.0
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.0
3530,0.0
3531,0.0
3532,0.016079999999999997
3533,0.01268
3534,0.06659999999999999
3535,0.18098
3536,0.44017
3537,0.50884
3538,0.77736
3539,0.34482
3540,0.09095
3541,0.38665
3542,0.21189
3543,0.19858
3544,0.07449
3545,0.0155
3546,0.0
3547,0.0
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.0
3553,0.0
3554,0.0
3555,0.0
3556,0.04441
3557,0.12513
3558,0.242
3559,0.5386299999999999
3560,0.64347
3561,0.74618
3562,0.5829
3563,0.59461
3564,0.47792
3565,0.58326
3566,0.40789
3567,0.26062
3568,0.07645
3569,0.01524
3570,0.0
3571,0.0
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,0.03027
3581,0.11511
3582,0.20063
3583,0.5300900000000001
3584,0.67383
3585,0.76895
3586,0.80879
3587,0.7788999999999999
3588,0.63767
3589,0.5165299999999999
3590,0.28783
3591,0.26418
3592,0.07193000000000001
3593,0.01396
3594,0.0
3595,0.0
3596,0.0
3597,0.0
3598,0.0
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3604,0.02519
3605,0.16605
3606,0.365
3607,0.5451900000000001
3608,0.67028
3609,0.7323500000000001
3610,0.78964
3611,0.76764
3612,0.42534
3613,0.62539
3614,0.45066
3615,0.26444
3616,0.07859999999999999
3617,0.01652
3618,0.0
3619,0.0
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,0.0
3625,0.0
3626,0.0
3627,0.0
3628,0.02854
3629,0.16069999999999998
3630,0.34667000000000003
3631,0.5344500000000001
3632,0.6554
3633,0.73913
3634,0.77676
3635,0.6974
3636,0.48146
3637,0.38600999999999996
3638,0.20425
3639,0.05172
3640,0.07048
3641,0.01714
3642,0.0
3643,0.0
3644,0.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.0
3652,0.03082
3653,0.1308
3654,0.3531
3655,0.49873
3656,0.6253
3657,0.73942
3658,0.73681
3659,0.7465900000000001
3660,0.40108
3661,0.30289
3662,0.43972
3663,0.25922
3664,0.08559
3665,0.0
3666,0.0
3667,0.0
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,0.0
3673,0.0
3674,0.0
3675,0.0
3676,0.028149999999999998
3677,0.16588
3678,0.36573
3679,0.54702
3680,0.6815399999999999
3681,0.7652
3682,0.76844
3683,0.50422
3684,0.63863
3685,0.6103200000000001
3686,0.4642
3687,0.25997000000000003
3688,0.07881
3689,0.01704
3690,0.0
3691,0.0
3692,0.0
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,0.02204
3701,0.16601
3702,0.37045999999999996
3703,0.5447000000000001
3704,0.6755800000000001
3705,0.76134
3706,0.78366
3707,0.76483
3708,0.71705
3709,0.61063
3710,0.46309
3711,0.26894
3712,0.07987999999999999
3713,0.017839999999999998
3714,0.0
3715,0.0
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.024149999999999998
3725,0.16087
3726,0.35585
3727,0.517
3728,0.64373
3729,0.73542
3730,0.77424
3731,0.7685
3732,0.72325
3733,0.60763
3734,0.46452
3735,0.26699
3736,0.08259999999999999
3737,0.01757
3738,0.0
3739,0.0
3740,0.0
3741,0.0
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,0.0
3747,0.0
3748,0.022019999999999998
3749,0.14436000000000002
3750,0.35873
3751,0.52003
3752,0.65749
3753,0.74842
3754,0.6390800000000001
3755,0.62326
3756,0.62348
3757,0.60512
3758,0.43766000000000005
3759,0.26245999999999997
3760,0.08449
3761,0.01068
3762,0.0
3763,0.0
3764,0.0
3765,0.0
3766,0.0
3767,0.0
3768,0.0
3769,0.0
3770,0.0
3771,0.0
3772,0.00248
3773,0.05139
3774,0.19736
3775,0.25817
3776,0.30913
3777,0.24796
3778,0.29752
3779,0.46852
3780,0.42738
3781,0.28489
3782,0.30302999999999997
3783,0.14173
3784,0.037329999999999995
3785,0.009630000000000001
3786,0.0
3787,0.0
3788,0.0
3789,0.0
3790,0.0
3791,0.0
3792,0.0
3793,0.0
3794,0.0
3795,0.0
3796,0.0417
3797,0.13805
3798,0.319
3799,0.51709
3800,0.65275
3801,0.73776
3802,0.78152
3803,0.7574299999999999
3804,0.7029500000000001
3805,0.60921
3806,0.44639
3807,0.26707
3808,0.0814
3809,0.019469999999999998
3810,0.0
3811,0.0
3812,0.0
3813,0.0
3814,0.0
3815,0.0
3816,0.0
3817,0.0
3818,0.0
3819,0.0
3820,0.02389
3821,0.15171
3822,0.23944
3823,0.13854
3824,0.59429
3825,0.64085
3826,0.7397100000000001
3827,0.7363500000000001
3828,0.62887
3829,0.06652
3830,0.43424
3831,0.23743
3832,0.09082
3833,0.01863
3834,0.0
3835,0.0
3836,0.0
3837,0.0
3838,0.0
3839,0.0
3840,0.0
3841,0.0
3842,0.0
3843,0.0
3844,0.04362
3845,0.09675
3846,0.02278
3847,0.25806
3848,0.30273
3849,0.30298
3850,0.6434099999999999
3851,0.07805
3852,0.47468
3853,0.51003
3854,0.43063
3855,0.25288
3856,0.09226000000000001
3857,0.02052
3858,0.0
3859,0.0
3860,0.0
3861,0.0
3862,0.0
3863,0.0
3864,0.0
3865,0.0
3866,0.0
3867,0.0
3868,0.03818
3869,0.15602000000000002
3870,0.33859
3871,0.50414
3872,0.63186
3873,0.7027899999999999
3874,0.7286699999999999
3875,0.71396
3876,0.68349
3877,0.58462
3878,0.43874
3879,0.26389999999999997
3880,0.08306999999999999
3881,0.0207
3882,0.0
3883,0.0
3884,0.0
3885,0.0
3886,0.0
3887,0.0
3888,0.0
3889,0.0
3890,0.0
3891,0.0
3892,0.0304
3893,0.15597
3894,0.35219
3895,0.50743
3896,0.6576000000000001
3897,0.7207100000000001
3898,0.76637
3899,0.7064600000000001
3900,0.62338
3901,0.58161
3902,0.20696
3903,0.08943000000000001
3904,0.09495
3905,0.0213
3906,0.0
3907,0.0
3908,0.0
3909,0.0
3910,0.0
3911,0.0
3912,0.0
3913,0.0
3914,0.0
3915,0.0
3916,0.0269
3917,0.15759
3918,0.35467000000000004
3919,0.52563
3920,0.6616000000000001
3921,0.75075
3922,0.78983
3923,0.7645299999999999
3924,0.71601
3925,0.61225
3926,0.452
3927,0.24542
3928,0.06558
3929,0.02161
3930,0.0
3931,0.0
3932,0.0
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,0.0
3938,0.0
3939,0.0
3940,0.009779999999999999
3941,0.08414
3942,0.27872
3943,0.44177999999999995
3944,0.62881
3945,0.71368
3946,0.52963
3947,0.34516
3948,0.62472
3949,0.40125
3950,0.43113
3951,0.23890999999999998
3952,0.09140999999999999
3953,0.0021000000000000003
3954,0.0
3955,0.0
3956,0.0
3957,0.0
3958,0.0
3959,0.0
3960,0.0
3961,0.0
3962,0.0
3963,0.0
3964,0.02441
3965,0.15308000000000002
3966,0.31537
3967,0.50351
3968,0.63849
3969,0.7147100000000001
3970,0.73737
3971,0.72485
3972,0.6752999999999999
3973,0.55787
3974,0.42804000000000003
3975,0.26322
3976,0.08451
3977,0.02284
3978,0.0
3979,0.0
3980,0.0
3981,0.0
3982,0.0
3983,0.0
3984,0.0
3985,0.0
3986,0.0
3987,0.0
3988,0.028050000000000002
3989,0.15531
3990,0.3465
3991,0.51419
3992,0.64035
3993,0.7152200000000001
3994,0.7256699999999999
3995,0.74024
3996,0.64135
3997,0.48178
3998,0.44627
3999,0.27063
4000,0.08626
4001,0.0217
4002,0.0
4003,0.0
4004,0.0
4005,0.0
4006,0.0
4007,0.0
4008,0.0
4009,0.0
4010,0.0
4011,0.0
4012,0.03541
4013,0.15222
4014,0.33333999999999997
4015,0.48806
4016,0.6017100000000001
4017,0.675
4018,0.70736
4019,0.72675
4020,0.67653
4021,0.5778
4022,0.41949000000000003
4023,0.23554
4024,0.09628
4025,0.02323
4026,0.0
4027,0.0
4028,0.0
4029,0.0
4030,0.0
4031,0.0
4032,0.0
4033,0.0
4034,0.0
4035,0.0
4036,0.0396
4037,0.15188
4038,0.34108
4039,0.5084
4040,0.6293099999999999
4041,0.7139
4042,0.62391
4043,0.7096699999999999
4044,0.06197
4045,0.2745
4046,0.03404
4047,0.02028
4048,0.08394
4049,0.02191
4050,0.0
4051,0.0
4052,0.0
4053,0.0
4054,0.0
4055,0.0
4056,0.0
4057,0.0
4058,0.0
4059,0.0
4060,0.037759999999999995
4061,0.15206999999999998
4062,0.34120999999999996
