k,broker_count,ablation,seed,capacity_surcharge_mode,avg_cost_per_agent_eur,avg_cost_per_kwh_eur,load_concentration_hhi,broker_load_share_json,feeder_coefficient_of_variation,feeder_peak_to_average_ratio,feeder_mean_hourly_ramp_kwh,prosumer_self_sufficiency,total_capacity_charge_eur,capacity_fire_rate,mean_broker_surcharge_json,broker_load_share_gini,total_deferred_kwh,switching_rate,n_brokers,run_wallclock_sec,peak_rss_mb,capacity_surcharge_divisor
0.5,1,capacity_both,20260713,proportional,664.0748813737112,0.20329202095410984,1.0,"{""regulated_utility"": 1.0}",0.6353528327461035,3.2891459870393414,18.66227453964994,0.7624611821178756,11455.381361488435,0.301027397260274,"{""regulated_utility"": 0.006020547945205781}",0.0,31475.61352273207,0.0,1,490.4020455998834,131.546875,5
0.5,1,capacity_both,20260717,proportional,713.0288112629501,0.20287639405638228,1.0,"{""regulated_utility"": 1.0}",0.5982508856115893,3.1847999369614364,18.95473155989001,0.7189398348448598,11841.487199267995,0.29954337899543376,"{""regulated_utility"": 0.005990867579908973}",0.0,32600.964440561158,0.0,1,456.95785830006935,131.93359375,5
0.5,1,capacity_both,20260719,proportional,695.3852539871438,0.20305881994564542,1.0,"{""regulated_utility"": 1.0}",0.6110204996459795,3.2352156528857474,18.8420392958217,0.7531047627769365,11674.458568050903,0.30034246575342466,"{""regulated_utility"": 0.006006849315068793}",0.0,32393.749631836527,0.0,1,453.7561707999557,131.68359375,5
0.5,1,capacity_both,20260720,proportional,700.5695788583914,0.20296730678537286,1.0,"{""regulated_utility"": 1.0}",0.6028633071174351,3.1999809747545167,18.75662270156579,0.7324360925877016,11714.343562891447,0.301027397260274,"{""regulated_utility"": 0.006020547945205781}",0.0,32297.101112131542,0.0,1,431.0446193998214,131.515625,5
0.5,1,capacity_both,20260721,proportional,718.7822623283811,0.20320370387382852,1.0,"{""regulated_utility"": 1.0}",0.6296471938109668,3.232308175044773,20.093530978687514,0.7339063014352313,12363.166095432474,0.3028538812785388,"{""regulated_utility"": 0.006057077625571084}",0.0,33622.6539074827,0.0,1,446.3195961001329,131.9765625,5
0.5,1,capacity_both,20260723,proportional,679.3307601876745,0.203085697883877,1.0,"{""regulated_utility"": 1.0}",0.6170760136078371,3.2335314841506366,18.538659185541267,0.7353696274392242,11435.282211293525,0.30034246575342466,"{""regulated_utility"": 0.006006849315068793}",0.0,31625.091331983276,0.0,1,441.3700483001303,131.53515625,5
0.5,1,capacity_both,20260724,proportional,711.4214445102717,0.20302898748609738,1.0,"{""regulated_utility"": 1.0}",0.609862084356279,3.2289041051211598,19.21005739238456,0.7130887773029823,11874.261370334161,0.3007990867579909,"{""regulated_utility"": 0.006015981735160119}",0.0,33010.74995184701,0.0,1,466.7939498999622,131.7890625,5
0.5,1,capacity_both,20260725,proportional,682.9416188450436,0.20306771298909682,1.0,"{""regulated_utility"": 1.0}",0.6166848274278101,3.23706316124767,18.5635232158824,0.7268796668778449,11533.171164486504,0.2993150684931507,"{""regulated_utility"": 0.00598630136986331}",0.0,31708.01715371666,0.0,1,486.1823201999068,131.71875,5
0.5,1,capacity_both,20260726,proportional,705.1960390233652,0.20307051931468548,1.0,"{""regulated_utility"": 1.0}",0.6159917483269456,3.2361330842048637,19.240014316486743,0.7342799026575735,11836.311257654024,0.3007990867579909,"{""regulated_utility"": 0.006015981735160119}",0.0,32847.397772270204,0.0,1,458.7601250000298,131.53515625,5
0.5,1,capacity_both,20260722,proportional,727.0350628658728,0.20312489542794449,1.0,"{""regulated_utility"": 1.0}",0.6192734757228181,3.2376141500363214,19.95837903067096,0.7291272968706247,12343.17330198999,0.3021689497716895,"{""regulated_utility"": 0.006043378995434096}",0.0,33936.078923200985,0.0,1,624.6883318000473,131.43359375,5
0.5,1,capacity_both,20260727,proportional,717.886195323942,0.20303839099337623,1.0,"{""regulated_utility"": 1.0}",0.6143756817618048,3.2329601970415562,19.430986226366343,0.7200904212477979,12065.607520816176,0.29920091324200915,"{""regulated_utility"": 0.005984018264840479}",0.0,33286.961420029256,0.0,1,462.02428240003064,131.5703125,5
0.5,1,capacity_both,20260731,proportional,683.2704591038481,0.20337895088165664,1.0,"{""regulated_utility"": 1.0}",0.6512747537499036,3.281055802369104,19.655235635792884,0.7595064385336788,12004.61415561395,0.30148401826484017,"{""regulated_utility"": 0.006029680365297107}",0.0,32359.335539839656,0.0,1,409.51054970012046,131.71875,5
0.5,1,capacity_both,20260732,proportional,683.2817551761403,0.20326448812587466,1.0,"{""regulated_utility"": 1.0}",0.6402121019183895,3.2731179481294568,19.24891624916671,0.7428689846037508,11745.46524562354,0.2997716894977169,"{""regulated_utility"": 0.005995433789954636}",0.0,32158.160871001313,0.0,1,403.3402133998461,131.8515625,5
0.5,1,capacity_both,20260728,proportional,706.5850712610164,0.20314056315951673,1.0,"{""regulated_utility"": 1.0}",0.6229454623372752,3.2501035229554183,19.43527129197799,0.7412473286029645,12067.70451875448,0.2997716894977169,"{""regulated_utility"": 0.005995433789954636}",0.0,33016.76516532787,0.0,1,473.19232449983247,131.41015625,5
0.5,1,capacity_both,20260730,proportional,686.6592811083968,0.20321060758321138,1.0,"{""regulated_utility"": 1.0}",0.6294206770868109,3.265044348357385,19.121192839132274,0.7472528661361242,11767.173796503961,0.3013698630136986,"{""regulated_utility"": 0.0060273972602742755}",0.0,32317.56651287623,0.0,1,425.8048062999733,131.7578125,5
0.5,1,capacity_both,20260733,proportional,715.4616012966757,0.2029544050659867,1.0,"{""regulated_utility"": 1.0}",0.5986191879444789,3.201258264042317,19.041812843099414,0.7220511620139547,11807.954234236217,0.3030821917808219,"{""regulated_utility"": 0.006061643835616747}",0.0,33045.87577330432,0.0,1,456.5600194998551,131.61328125,5
0.5,1,capacity_both,20260729,proportional,698.537409088621,0.2029945323527773,1.0,"{""regulated_utility"": 1.0}",0.6158901913766499,3.284961103283556,18.95697324729538,0.6905902963327799,11809.904508032625,0.2979452054794521,"{""regulated_utility"": 0.005958904109589333}",0.0,32101.727172190174,0.0,1,531.2821912001818,131.59375,5
1.0,1,capacity_disabled,20260704,proportional,649.7467193394376,0.19398573239780484,1.0,"{""regulated_utility"": 1.0}",0.6863326826054117,3.5319476804894845,20.45557998036918,0.7355361341616232,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,486.4353789000306,131.93359375,2
1.0,1,capacity_disabled,20260705,proportional,693.0161758112904,0.19393377922552635,1.0,"{""regulated_utility"": 1.0}",0.6687899405309747,3.5060247996567755,21.158763411418793,0.7011510865918867,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,459.2265199001413,131.68359375,2
1.0,1,capacity_disabled,20260706,proportional,676.7653034075242,0.1939309797791998,1.0,"{""regulated_utility"": 1.0}",0.6800753750258252,3.504170553629757,21.143009356800377,0.7348906640414963,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,519.2758645999711,131.52734375,2
1.0,1,capacity_disabled,20260707,proportional,667.2205540913945,0.1939538967352901,1.0,"{""regulated_utility"": 1.0}",0.6836902694543493,3.515466177265209,20.838261150519465,0.7549575970276509,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,468.7048621000722,131.9765625,2
1.0,1,capacity_disabled,20260710,proportional,672.3945196047291,0.19392449136084222,1.0,"{""regulated_utility"": 1.0}",0.6715414466559639,3.500992579457727,20.632297508341075,0.7267403061928125,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,369.66705380007625,131.77734375,2
1.0,1,capacity_disabled,20260709,proportional,695.8002838809097,0.19393119359580502,1.0,"{""regulated_utility"": 1.0}",0.6758379498434416,3.504581977079471,21.546980793616658,0.7229248456395994,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,425.80197459994815,131.7890625,2
1.0,1,capacity_disabled,20260708,proportional,660.9392090079676,0.19393899628325062,1.0,"{""regulated_utility"": 1.0}",0.6707704426509437,3.508462802372648,20.261305955174862,0.733952719697595,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,548.8865026000421,131.53515625,2
1.0,1,capacity_disabled,20260711,proportional,677.6729988716864,0.19388720335441864,1.0,"{""regulated_utility"": 1.0}",0.6784551893863281,3.4821923646209894,21.000839721438094,0.7143371823567679,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,426.59352939995006,131.53515625,2
1.0,1,capacity_disabled,20260712,proportional,686.5467493925996,0.1938881548005885,1.0,"{""regulated_utility"": 1.0}",0.6750388767385166,3.4824591386817354,21.270488906903367,0.7474076370586199,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,409.0412592999637,131.43359375,2
1.0,1,capacity_disabled,20260716,proportional,648.616202443463,0.19401030532085328,1.0,"{""regulated_utility"": 1.0}",0.6799467452082625,3.5443540916180063,20.18723482479201,0.7426522653732859,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,388.7081164000556,131.41015625,2
1.0,1,capacity_disabled,20260718,proportional,683.4247073733197,0.19397547501221615,1.0,"{""regulated_utility"": 1.0}",0.6884292333188465,3.5267146059213657,21.56816267247005,0.7440330502823794,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,385.0760804999154,131.625,2
1.0,1,capacity_disabled,20260715,proportional,649.9520581069403,0.19410902135120336,1.0,"{""regulated_utility"": 1.0}",0.709140516536293,3.5939212250574326,20.865891458604985,0.7364458388226904,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,454.9677834000904,131.86328125,2
1.0,1,capacity_disabled,20260714,proportional,683.2220252346156,0.19393781184115302,1.0,"{""regulated_utility"": 1.0}",0.6701346663283343,3.507636959669805,20.905274886099804,0.738364124057701,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,463.1740127000958,131.73046875,2
1.0,1,capacity_disabled,20260717,proportional,681.3468725360607,0.19384639612764748,1.0,"{""regulated_utility"": 1.0}",0.6595393144714787,3.461460297935094,20.57313605436039,0.7208649005541282,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,449.6946409998927,131.7578125,2
1.0,1,capacity_disabled,20260713,proportional,634.0210489656951,0.19407131733279137,1.0,"{""regulated_utility"": 1.0}",0.695913890079914,3.574783297205548,20.124363964760384,0.7637531901692457,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,486.71441000001505,131.5703125,2
1.0,1,capacity_disabled,20260720,proportional,669.2657932269674,0.19387846872579484,1.0,"{""regulated_utility"": 1.0}",0.6645385155227288,3.477888922430777,20.404719196962507,0.7336978480709002,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,415.04318909998983,131.93359375,2
1.0,1,capacity_disabled,20260719,proportional,664.2776778034022,0.19395479822169137,1.0,"{""regulated_utility"": 1.0}",0.6717871040411202,3.516170257840689,20.38990828691071,0.7543473098237665,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,456.70110550010577,131.59375,2
1.0,1,capacity_disabled,20260721,proportional,686.1154254518344,0.19394855896200616,1.0,"{""regulated_utility"": 1.0}",0.6925304898209019,3.513015278705462,21.824437625743457,0.7354470959264663,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,429.4837553000543,131.68359375,2
1.0,1,capacity_disabled,20260723,proportional,648.8425336085538,0.19395104095651441,1.0,"{""regulated_utility"": 1.0}",0.6783211981998275,3.5143418980403607,20.091029036592026,0.7371332950366212,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,419.88696969999,131.9765625,2
1.0,1,capacity_disabled,20260724,proportional,679.6300335673556,0.19394072602261542,1.0,"{""regulated_utility"": 1.0}",0.6710528901894437,3.5093984311679414,20.82972173277505,0.7148516441301689,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,473.66905649984255,131.77734375,2
1.0,1,capacity_disabled,20260722,proportional,694.3009147413399,0.19395979920364767,1.0,"{""regulated_utility"": 1.0}",0.6812926358049477,3.5187908335563987,21.67274105000705,0.7307334074408469,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,648.1196332999971,131.52734375,2
1.0,1,capacity_disabled,20260725,proportional,652.3594437779841,0.19395852139706285,1.0,"{""regulated_utility"": 1.0}",0.678499028300379,3.518260228730542,20.142500155604864,0.7282422788865685,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,526.7663602000102,131.7890625,2
1.0,1,capacity_disabled,20260726,proportional,673.6160250655535,0.19395611972063767,1.0,"{""regulated_utility"": 1.0}",0.6765620303799845,3.5171639057969464,20.82926573103661,0.7365502245795399,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,510.4814095001202,131.53515625,2
1.0,1,capacity_disabled,20260727,proportional,685.8077840815557,0.19394984127599343,1.0,"{""regulated_utility"": 1.0}",0.6758675995518733,3.513799589481385,21.053422030120416,0.7220530746802711,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,503.40081640006974,131.53515625,2
1.0,1,capacity_disabled,20260728,proportional,674.815617215399,0.1939868060278293,1.0,"{""regulated_utility"": 1.0}",0.6844354692346359,3.532354158364963,21.04327830916544,0.7427266511253288,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,514.0261759001296,131.43359375,2
1.0,1,capacity_disabled,20260732,proportional,652.3306405664343,0.19403680781618537,1.0,"{""regulated_utility"": 1.0}",0.7012598137528931,3.5573654685474185,20.834091768275766,0.7453381572269361,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,436.86608279985376,131.73046875,2
1.0,1,capacity_disabled,20260730,proportional,655.6679385922497,0.1940188527275584,1.0,"{""regulated_utility"": 1.0}",0.6905012097825561,3.548592757793601,20.7043457911759,0.7491895978785109,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,455.4763098999392,131.625,2
1.0,1,capacity_disabled,20260731,proportional,652.0068958146171,0.19405374860474064,1.0,"{""regulated_utility"": 1.0}",0.713265116338798,3.5660077181653524,21.265008303295065,0.761307178877894,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,452.2977790001314,131.86328125,2
1.0,1,capacity_disabled,20260729,proportional,667.4012567885958,0.19393045319052266,1.0,"{""regulated_utility"": 1.0}",0.6782328692472034,3.5039997503522105,20.53067876358664,0.6920707896385033,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,578.1616607001051,131.41015625,2
1.0,1,capacity_disabled,20260733,proportional,683.5313356308502,0.1938812588924194,1.0,"{""regulated_utility"": 1.0}",0.6599709594973472,3.479350138391643,20.697014627749034,0.7235812591326167,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,511.90291619999334,131.7578125,2
1.0,1,capacity_both,20260704,proportional,691.3290383202203,0.20640038007849723,1.0,"{""regulated_utility"": 1.0}",0.6410000302269677,3.455799867450153,24.343137951068286,0.7342040119479685,4860.831932944123,0.1865296803652968,"{""regulated_utility"": 0.009326484018264554}",0.0,48682.141438676306,0.0,1,556.1051745000295,131.5703125,2
1.0,1,capacity_both,20260705,proportional,736.3113227542966,0.20604952598283846,1.0,"{""regulated_utility"": 1.0}",0.6247709099367676,3.428321406580426,25.34141212529899,0.6997384777569808,5207.814529336774,0.18424657534246575,"{""regulated_utility"": 0.00921232876712301}",0.0,50747.868053072234,0.0,1,519.9791569001973,131.93359375,2
1.0,1,capacity_both,20260707,proportional,710.2954157142502,0.2064749690255682,1.0,"{""regulated_utility"": 1.0}",0.6363398224448221,3.5314652845249586,24.924076249069913,0.7536976662544228,4974.163119790356,0.18858447488584476,"{""regulated_utility"": 0.009429223744291946}",0.0,50183.12740917254,0.0,1,564.6606201000977,131.68359375,2
1.0,1,capacity_both,20260706,proportional,719.9622428403861,0.20630918020378608,1.0,"{""regulated_utility"": 1.0}",0.6347717888676274,3.431539786095051,25.21859821921676,0.7336273056468612,5074.5329622445315,0.1865296803652968,"{""regulated_utility"": 0.009326484018264554}",0.0,50321.624084938434,0.0,1,616.1491298999172,131.59375,2
1.0,1,capacity_both,20260709,proportional,739.7400539776748,0.20617786660622028,1.0,"{""regulated_utility"": 1.0}",0.6313171418303668,3.45030720987049,25.747118567869887,0.7212719484448857,5213.411616031223,0.18504566210045661,"{""regulated_utility"": 0.00925228310502255}",0.0,51320.337041171144,0.0,1,492.36019530007616,131.77734375,2
1.0,1,capacity_both,20260708,proportional,703.0096625389056,0.2062833856930452,1.0,"{""regulated_utility"": 1.0}",0.6247202432755503,3.412275953269453,24.209847768752407,0.7325860318920354,4940.8814504927395,0.18687214611872147,"{""regulated_utility"": 0.009343607305935787}",0.0,49284.19518774612,0.0,1,626.2978095000144,131.9765625,2
1.0,1,capacity_both,20260710,proportional,715.0569207817157,0.20622863992601895,1.0,"{""regulated_utility"": 1.0}",0.6254114560226,3.4466118020150573,24.580686546354638,0.7256016311267837,5038.4654854931105,0.1863013698630137,"{""regulated_utility"": 0.0093150684931504}",0.0,49805.42850806844,0.0,1,441.0816436999012,131.52734375,2
1.0,1,capacity_both,20260712,proportional,730.9879614558637,0.2064384256067198,1.0,"{""regulated_utility"": 1.0}",0.6274592248318099,3.4575126273659573,25.333852758363992,0.7460963624654169,5120.009575449793,0.18972602739726027,"{""regulated_utility"": 0.00948630136986272}",0.0,51514.146404559375,0.0,1,485.0183018001262,131.53515625,2
1.0,1,capacity_both,20260716,proportional,689.9109443952677,0.20636210013155581,1.0,"{""regulated_utility"": 1.0}",0.6349226484343997,3.455364738175427,24.033119787283404,0.7415160044034252,4858.573136646496,0.1867579908675799,"{""regulated_utility"": 0.00933789954337871}",0.0,48721.84972186674,0.0,1,457.3498108999338,131.625,2
1.0,1,capacity_both,20260711,proportional,721.2154659630115,0.20635252079108135,1.0,"{""regulated_utility"": 1.0}",0.6293134083990103,3.540267423831146,25.05709732251202,0.7132587841562501,5083.437900455113,0.18767123287671234,"{""regulated_utility"": 0.009383561643835327}",0.0,50133.7288069234,0.0,1,512.1489872999955,131.7890625,2
1.0,1,capacity_both,20260714,proportional,726.7889814106419,0.20630448924018324,1.0,"{""regulated_utility"": 1.0}",0.6236600296337124,3.443831943197006,24.929060564127617,0.7372813941907863,5112.726354215982,0.18755707762557078,"{""regulated_utility"": 0.00937785388127825}",0.0,51003.88251081156,0.0,1,515.4538026000373,131.43359375,2
1.0,1,capacity_both,20260717,proportional,724.8223027840739,0.20621537220416633,1.0,"{""regulated_utility"": 1.0}",0.6117189693771224,3.4336351485966863,24.674955806371315,0.7194670131347541,5055.664000639112,0.18904109589041096,"{""regulated_utility"": 0.009452054794520255}",0.0,50450.43094148089,0.0,1,516.0346745001152,131.86328125,2
1.0,1,capacity_both,20260715,proportional,691.3229182368719,0.20646410592855566,1.0,"{""regulated_utility"": 1.0}",0.6645210755048448,3.5084789103392584,24.862252965079,0.7349391647080521,4920.89747969757,0.18207762557077625,"{""regulated_utility"": 0.00910388127853854}",0.0,48460.550762341714,0.0,1,524.925665399991,131.73046875,2
1.0,1,capacity_both,20260718,proportional,727.8235682221544,0.2065769957617743,1.0,"{""regulated_utility"": 1.0}",0.6409283613529589,3.5048380279340994,25.60906569205937,0.7426714721706018,5100.5186284993,0.18915525114155252,"{""regulated_utility"": 0.009457762557077334}",0.0,51785.38859841779,0.0,1,464.06023679999635,131.41015625,2
1.0,1,capacity_both,20260713,proportional,674.9974329879633,0.2066139271132108,1.0,"{""regulated_utility"": 1.0}",0.6499636513020182,3.574618410555207,23.93206474942549,0.7627795425772123,4755.829352323522,0.18698630136986302,"{""regulated_utility"": 0.009349315068492865}",0.0,48269.57242906018,0.0,1,561.4238124999683,131.53515625,2
1.0,1,capacity_both,20260720,proportional,711.7148752796099,0.20618241047279814,1.0,"{""regulated_utility"": 1.0}",0.6182605343052276,3.8226334468274463,24.410914760995205,0.7328470805297865,5010.388292236121,0.1877853881278539,"{""regulated_utility"": 0.009389269406392405}",0.0,49426.21307602004,0.0,1,495.638787999982,131.59375,2
1.0,1,capacity_both,20260719,proportional,706.6039273225224,0.2063131319441559,1.0,"{""regulated_utility"": 1.0}",0.6260289493213403,3.4033001639029883,24.27976808538032,0.7534686710356844,4998.756033048343,0.1865296803652968,"{""regulated_utility"": 0.009326484018264554}",0.0,49613.911623846754,0.0,1,556.3616144000553,131.7578125,2
1.0,1,capacity_both,20260721,proportional,730.3875230898052,0.20646294662501471,1.0,"{""regulated_utility"": 1.0}",0.6458967202434989,3.5448594561236644,25.943946942439773,0.7343595373367974,5114.709896241328,0.18710045662100458,"{""regulated_utility"": 0.009355022831049942}",0.0,51293.92510851295,0.0,1,499.7109052001033,131.93359375,2
1.0,1,capacity_both,20260723,proportional,689.8198460585788,0.20619972532095832,1.0,"{""regulated_utility"": 1.0}",0.633923473255201,3.809402786967668,23.968666731944143,0.7358938513071154,4855.897729126473,0.18458904109589042,"{""regulated_utility"": 0.009229452054794241}",0.0,47895.09712650449,0.0,1,479.7664459000807,131.59375,2
1.0,1,capacity_both,20260724,proportional,722.357023743177,0.2061330947763808,1.0,"{""regulated_utility"": 1.0}",0.6258751516620245,3.843500228556079,24.94251328481226,0.7136589715461736,5096.418122864466,0.18527397260273973,"{""regulated_utility"": 0.009263698630136704}",0.0,49995.53556267684,0.0,1,510.21180600021034,131.796875,2
1.0,1,capacity_both,20260722,proportional,738.6334881359585,0.2063439662337744,1.0,"{""regulated_utility"": 1.0}",0.6360332219659408,3.4942992759553153,25.867226106633957,0.7296069117574773,5222.562468724285,0.18687214611872147,"{""regulated_utility"": 0.009343607305935787}",0.0,51786.355387658434,0.0,1,685.3743918000255,131.68359375,2
1.0,1,capacity_both,20260725,proportional,694.1899420705366,0.20639541267731903,1.0,"{""regulated_utility"": 1.0}",0.6303546371773636,3.5155111396732894,24.073240716010424,0.7272209542349131,4869.886978447383,0.18789954337899542,"{""regulated_utility"": 0.009394977168949483}",0.0,48790.187356601265,0.0,1,561.7251672002021,131.9765625,2
1.0,1,capacity_both,20260726,proportional,715.998121361488,0.20615919030377802,1.0,"{""regulated_utility"": 1.0}",0.6325095488192823,3.735187873482836,24.884529695419772,0.734975314632097,5032.4629950287335,0.18424657534246575,"{""regulated_utility"": 0.00921232876712301}",0.0,49675.397229464616,0.0,1,589.2675372001249,131.53515625,2
1.0,1,capacity_both,20260732,proportional,693.4298060792052,0.20626170422886708,1.0,"{""regulated_utility"": 1.0}",0.6584497626563968,3.882418704986657,24.916868530969438,0.7436053683927047,4919.209358870728,0.18127853881278538,"{""regulated_utility"": 0.009063926940638999}",0.0,47949.371802001006,0.0,1,485.6015935000032,131.7734375,2
1.0,1,capacity_both,20260731,proportional,694.761430585506,0.2067780101548399,1.0,"{""regulated_utility"": 1.0}",0.6658786717290909,3.553268591414809,25.143105278845184,0.7599574027648952,4840.083365008637,0.18732876712328766,"{""regulated_utility"": 0.009366438356164096}",0.0,49789.43489911031,0.0,1,492.34655929985456,131.90625,2
1.0,1,capacity_both,20260728,proportional,718.4521350386028,0.20653075641059304,1.0,"{""regulated_utility"": 1.0}",0.6362969808325191,3.51354401973702,25.042519497878075,0.7415699428256073,5054.1042066437485,0.1882420091324201,"{""regulated_utility"": 0.009412100456620715}",0.0,50985.7780005665,0.0,1,566.9963987998199,131.65234375,2
1.0,1,capacity_both,20260727,proportional,729.4353278535939,0.20628784287044,1.0,"{""regulated_utility"": 1.0}",0.6291647701283697,3.5066042577013388,25.18210573294892,0.7206227289900082,5139.097833355105,0.1863013698630137,"{""regulated_utility"": 0.0093150684931504}",0.0,50902.97594280344,0.0,1,591.2035037998576,131.53515625,2
1.0,1,capacity_both,20260730,proportional,697.7963498981906,0.20648489145925752,1.0,"{""regulated_utility"": 1.0}",0.644891547772712,3.4548454724384947,24.59267274451614,0.7478313620575225,4912.135989278684,0.1867579908675799,"{""regulated_utility"": 0.00933789954337871}",0.0,49462.45260962481,0.0,1,538.4616332999431,131.43359375,2
1.0,1,capacity_both,20260729,proportional,710.382647671784,0.2064273539051308,1.0,"{""regulated_utility"": 1.0}",0.6272130586128755,3.554916055624688,24.439368477614405,0.6910028190647072,4991.467731313315,0.18755707762557078,"{""regulated_utility"": 0.00937785388127825}",0.0,49627.353679490516,0.0,1,626.577216199832,131.7890625,2
1.0,1,capacity_both,20260733,proportional,726.6184293231265,0.20610257058521508,1.0,"{""regulated_utility"": 1.0}",0.6148896326687319,3.4259389347032334,24.819672162610736,0.7225658441023274,5116.487201421083,0.18698630136986302,"{""regulated_utility"": 0.009349315068492865}",0.0,50365.21226578951,0.0,1,566.4584755001124,131.41015625,2
1.0,1,capacity_disabled,20260704,proportional,649.7467193394376,0.19398573239780484,1.0,"{""regulated_utility"": 1.0}",0.6863326826054117,3.5319476804894845,20.45557998036918,0.7355361341616232,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,585.1175424000248,131.53515625,3
1.0,1,capacity_disabled,20260705,proportional,693.0161758112904,0.19393377922552635,1.0,"{""regulated_utility"": 1.0}",0.6687899405309747,3.5060247996567755,21.158763411418793,0.7011510865918867,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,562.2707802001387,131.59375,3
1.0,1,capacity_disabled,20260707,proportional,667.2205540913945,0.1939538967352901,1.0,"{""regulated_utility"": 1.0}",0.6836902694543493,3.515466177265209,20.838261150519465,0.7549575970276509,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,623.9103220000397,131.93359375,3
1.0,1,capacity_disabled,20260706,proportional,676.7653034075242,0.1939309797791998,1.0,"{""regulated_utility"": 1.0}",0.6800753750258252,3.504170553629757,21.143009356800377,0.7348906640414963,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,671.1988947999198,131.7578125,3
1.0,1,capacity_disabled,20260710,proportional,672.3945196047291,0.19392449136084222,1.0,"{""regulated_utility"": 1.0}",0.6715414466559639,3.500992579457727,20.632297508341075,0.7267403061928125,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,488.99896539980546,131.68359375,3
1.0,1,capacity_disabled,20260709,proportional,695.8002838809097,0.19393119359580502,1.0,"{""regulated_utility"": 1.0}",0.6758379498434416,3.504581977079471,21.546980793616658,0.7229248456395994,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,546.02213749988,131.796875,3
1.0,1,capacity_disabled,20260708,proportional,660.9392090079676,0.19393899628325062,1.0,"{""regulated_utility"": 1.0}",0.6707704426509437,3.508462802372648,20.261305955174862,0.733952719697595,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,730.1280422999989,131.59375,3
1.0,1,capacity_disabled,20260711,proportional,677.6729988716864,0.19388720335441864,1.0,"{""regulated_utility"": 1.0}",0.6784551893863281,3.4821923646209894,21.000839721438094,0.7143371823567679,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,570.5948389999103,131.9765625,3
1.0,1,capacity_disabled,20260712,proportional,686.5467493925996,0.1938881548005885,1.0,"{""regulated_utility"": 1.0}",0.6750388767385166,3.4824591386817354,21.270488906903367,0.7474076370586199,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,556.0972200001124,131.53515625,3
1.0,1,capacity_disabled,20260716,proportional,648.616202443463,0.19401030532085328,1.0,"{""regulated_utility"": 1.0}",0.6799467452082625,3.5443540916180063,20.18723482479201,0.7426522653732859,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,509.3231335999444,131.53515625,3
