deferrable_fraction,response_reference_eur_per_kwh,payback_cap_fraction,ablation,seed,k,broker_count,avg_cost_per_agent_eur,avg_cost_per_kwh_eur,load_concentration_hhi,broker_load_share_json,feeder_coefficient_of_variation,feeder_peak_to_average_ratio,feeder_mean_hourly_ramp_kwh,prosumer_self_sufficiency,total_capacity_charge_eur,capacity_fire_rate,mean_broker_surcharge_json,broker_load_share_gini,total_deferred_kwh,switching_rate,n_brokers,row_provenance,run_wallclock_sec,peak_rss_mb
0.05,0.025,0.5,capacity_both,20260724,1.0,3,644.4265116342619,0.18535907253123915,0.39018521414647384,"{""premium_green"": 0.144824690505993, ""regulated_utility"": 0.46971020323490914, ""volatile_low_cost"": 0.38546510625909775}",0.6474220430258113,3.344663224409544,19.743073363035307,0.7000935883259107,5860.319070606338,0.17922374429223745,"{""premium_green"": 0.0026437238318507412, ""regulated_utility"": 0.00841510099209622, ""volatile_low_cost"": 0.006863549605276746}",0.2165903418192774,12229.430304348441,0.0,3,direct,397.458617300028,129.75390625
0.05,0.025,0.5,capacity_both,20260723,1.0,3,637.2583660138048,0.18175045608573884,0.36424352897281614,"{""premium_green"": 0.18993444178558544, ""regulated_utility"": 0.39931733976282546, ""volatile_low_cost"": 0.4107482184515892}",0.628199991751031,3.2736239050569553,19.529159885023706,0.7323341558704743,5874.404344831156,0.1819634703196347,"{""premium_green"": 0.003476873866502272, ""regulated_utility"": 0.007226511466564025, ""volatile_low_cost"": 0.007492961698897203}",0.14720918444400288,12488.287034668685,0.005,3,direct,419.798689700081,129.81640625
0.05,0.025,0.5,capacity_both,20260726,1.0,3,640.4155738374267,0.18826189512394675,0.3412115322103362,"{""premium_green"": 0.2617769700660201, ""regulated_utility"": 0.37905458267613346, ""volatile_low_cost"": 0.3591684472578466}",0.6742385886483029,3.4071871957486035,20.12731778961036,0.7373576419707251,5612.167635360855,0.17853881278538813,"{""premium_green"": 0.004673652628231744, ""regulated_utility"": 0.006774808646030259, ""volatile_low_cost"": 0.006405420004276816}",0.078185075073409,13020.338449572882,0.01,3,direct,395.7558549999958,129.51953125
0.05,0.025,0.5,capacity_both,20260727,1.0,3,641.4903657869102,0.18571179611358785,0.35570217902728973,"{""premium_green"": 0.21258193826167673, ""regulated_utility"": 0.4094807868958284, ""volatile_low_cost"": 0.37793727484249495}",0.652645818483076,3.349698029242142,19.799330738229372,0.7366444534988885,5769.410516873705,0.179337899543379,"{""premium_green"": 0.0038108941475481933, ""regulated_utility"": 0.007369441829212199, ""volatile_low_cost"": 0.006753453977577624}",0.13126589908943465,12632.098746691006,0.01,3,direct,389.40884849999566,129.71875
0.05,0.025,0.5,capacity_both,20260728,1.0,3,651.2658438297508,0.18297643342076544,0.35713322014319226,"{""premium_green"": 0.20836945778916066, ""regulated_utility"": 0.3821052105050835, ""volatile_low_cost"": 0.4095253317057558}",0.6438878097274137,3.3109914354815118,20.11609873719296,0.7225923515832892,6035.967016409912,0.17751141552511415,"{""premium_green"": 0.0037015883661910905, ""regulated_utility"": 0.006786773723739578, ""volatile_low_cost"": 0.007262779462580763}",0.13410391594439708,12733.775882886317,0.0,3,direct,400.1360793999629,129.73828125
0.05,0.025,0.5,capacity_both,20260730,1.0,3,619.4486419237921,0.18828156592248185,0.34843027585638775,"{""premium_green"": 0.23603219248993487, ""regulated_utility"": 0.40314606939225145, ""volatile_low_cost"": 0.36082173811781365}",0.6923582337701905,3.4268428833667954,20.026341517898757,0.7623691876193645,5479.430619415636,0.1776255707762557,"{""premium_green"": 0.004179974687773073, ""regulated_utility"": 0.007190276063617082, ""volatile_low_cost"": 0.006392306326235385}",0.11140925126821122,12495.061329791744,0.01,3,direct,378.41969719994813,129.6875
0.05,0.025,0.5,capacity_both,20260729,1.0,3,618.5013640959114,0.18155587440934073,0.3598190902570128,"{""premium_green"": 0.20635719807951197, ""regulated_utility"": 0.36289981094971846, ""volatile_low_cost"": 0.43074299097076957}",0.6470768192833679,3.305481759171281,19.410871834357046,0.7111373793007996,5830.2739255418865,0.1786529680365297,"{""premium_green"": 0.003693985216132331, ""regulated_utility"": 0.006453978875821079, ""volatile_low_cost"": 0.0077173327116996085}",0.14959052859417166,12182.812291705242,0.0,3,direct,393.695343600004,129.82421875
0.05,0.025,0.5,capacity_both,20260732,1.0,3,603.6058251312901,0.17977425602372332,0.3608708744677787,"{""premium_green"": 0.1995563627709112, ""regulated_utility"": 0.38160563808312903, ""volatile_low_cost"": 0.4188379991459599}",0.694552105507778,3.4097364577062517,20.61445626493024,0.7594844136444685,5634.111485334818,0.1786529680365297,"{""premium_green"": 0.003545685724796023, ""regulated_utility"": 0.006831721330463641, ""volatile_low_cost"": 0.007487889748393298}",0.14618775758336566,12336.432720857509,0.01,3,direct,341.8067269999301,129.75390625
0.05,0.025,0.5,capacity_both,20260731,1.0,3,619.92121982809,0.18116460331009002,0.3635073857303218,"{""premium_green"": 0.21301725837487825, ""regulated_utility"": 0.3284524764612741, ""volatile_low_cost"": 0.45853026516384754}",0.6708738953328397,3.350642810847397,20.402534757445252,0.7743609481850614,5772.260785820279,0.18116438356164383,"{""premium_green"": 0.003880426271349759, ""regulated_utility"": 0.00591609287183724, ""volatile_low_cost"": 0.008319919212977372}",0.1636753378593132,12722.548820467762,0.0,3,direct,384.5606772999745,129.640625
0.05,0.025,1.0,capacity_both,20260704,1.0,3,644.1911056882332,0.18789350084785605,0.3521578908012538,"{""premium_green"": 0.22134945283413676, ""regulated_utility"": 0.391968494197351, ""volatile_low_cost"": 0.3866820529685122}",0.6513412833311334,3.3143067859152215,19.73383723518389,0.7259489872648299,5780.730282637868,0.1780821917808219,"{""premium_green"": 0.003964762564203906, ""regulated_utility"": 0.006996102325816835, ""volatile_low_cost"": 0.006847354288061446}",0.11374602757547647,12437.252916329482,0.0,3,direct,377.9599415999837,129.63671875
0.05,0.025,0.5,capacity_both,20260733,1.0,3,672.2067754941986,0.1879452007728531,0.34935212343780503,"{""premium_green"": 0.23330849793400396, ""regulated_utility"": 0.4058328424353701, ""volatile_low_cost"": 0.36085865963062597}",0.6445341937124069,3.3149110665183468,20.28592665055934,0.7229318005389409,5937.310865286386,0.17899543378995433,"{""premium_green"": 0.004202377852682976, ""regulated_utility"": 0.007291897737091686, ""volatile_low_cost"": 0.00640526778922092}",0.11501622966757763,13186.814101392629,0.02,3,direct,395.5766515999567,129.70703125
0.05,0.025,1.0,capacity_both,20260705,1.0,3,639.4871560720561,0.18023368971015455,0.3715222235999875,"{""premium_green"": 0.17463056942814403, ""regulated_utility"": 0.39838367756248194, ""volatile_low_cost"": 0.4269857530093739}",0.6583065589371978,3.3527010181733914,20.66017645225533,0.7290650562419044,5836.905189028772,0.17922374429223745,"{""premium_green"": 0.0031404670520787667, ""regulated_utility"": 0.007131239450330305, ""volatile_low_cost"": 0.007650667926814695}",0.16823678905415362,12653.380803322078,0.0,3,direct,363.58498649997637,129.87890625
0.05,0.025,1.0,capacity_both,20260706,1.0,3,621.056781653962,0.18289934821655027,0.3512297707151387,"{""premium_green"": 0.228488407090645, ""regulated_utility"": 0.35922515809491173, ""volatile_low_cost"": 0.4122864348144431}",0.684669939825807,3.3972208376622683,20.526527739804298,0.765638524606044,5695.919159149865,0.17853881278538813,"{""premium_green"": 0.004081881109913811, ""regulated_utility"": 0.006414328742270697, ""volatile_low_cost"": 0.007357671426354272}",0.12253201848253248,12756.754845012954,0.015,3,direct,340.160136600025,129.65234375
0.05,0.025,1.0,capacity_both,20260707,1.0,3,638.8189811507888,0.18419671880015426,0.34616243138353764,"{""premium_green"": 0.24123085820062135, ""regulated_utility"": 0.3721458154180315, ""volatile_low_cost"": 0.3866233263813472}",0.6559113051678911,3.327772933110671,20.028646684089708,0.7447171117167484,5822.895472825549,0.17819634703196346,"{""premium_green"": 0.004289158548050469, ""regulated_utility"": 0.006646548190907356, ""volatile_low_cost"": 0.006883927964238542}",0.09692831212048403,12871.974090691896,0.01,3,direct,381.25245310005266,129.68359375
0.05,0.025,1.0,capacity_both,20260709,1.0,3,661.6120684658847,0.1860806630242761,0.34903053784568094,"{""premium_green"": 0.23108080849601856, ""regulated_utility"": 0.38708982948105947, ""volatile_low_cost"": 0.381829362022922}",0.6471090866741285,3.305723539955533,20.405800195029663,0.7367873470503741,5910.105202109082,0.18013698630136987,"{""premium_green"": 0.004158915297708656, ""regulated_utility"": 0.006979082316690223, ""volatile_low_cost"": 0.00687570101573811}",0.1040060139900274,13074.847609491158,0.0,3,direct,374.9882397999754,129.81640625
0.05,0.025,1.0,capacity_both,20260710,1.0,3,621.2534153843285,0.1814321105412738,0.3639494977236614,"{""premium_green"": 0.19428047896543996, ""regulated_utility"": 0.3744641628959917, ""volatile_low_cost"": 0.43125535813856836}",0.66989424072655,3.3680392543295383,20.342519081978516,0.7613736314095231,5670.92392437404,0.18013698630136987,"{""premium_green"": 0.0035299342771531877, ""regulated_utility"": 0.006735431800260121, ""volatile_low_cost"": 0.0077483325527236665}",0.1579832527820857,12566.887447010335,0.0,3,direct,364.8289268000517,129.51953125
0.05,0.025,1.0,capacity_both,20260711,1.0,3,626.1011853788558,0.1801155776551941,0.3665931997331525,"{""premium_green"": 0.18681427953399382, ""regulated_utility"": 0.3835915916762626, ""volatile_low_cost"": 0.42959412878974357}",0.6572785645786666,3.3105015748252784,20.16481881142635,0.7125337370228779,5902.82765464141,0.17602739726027397,"{""premium_green"": 0.0032877565904241815, ""regulated_utility"": 0.0067734758359840235, ""volatile_low_cost"": 0.0075415072996191206}",0.16185323283716668,12114.431162958826,0.01,3,direct,347.50158789998386,129.71875
0.05,0.025,1.0,capacity_both,20260713,1.0,3,616.8895327572584,0.18123782960487753,0.35242169728041794,"{""premium_green"": 0.2299760057728147, ""regulated_utility"": 0.34586957635039706, ""volatile_low_cost"": 0.4241544178767882}",0.6830641362190267,3.3859213661250727,20.45885330981513,0.7492370338822172,5732.365188306632,0.17682648401826484,"{""premium_green"": 0.004021988475417754, ""regulated_utility"": 0.006118473862529743, ""volatile_low_cost"": 0.007542186063878995}",0.12945227473598253,12586.467758368375,0.0,3,direct,331.3846002999926,129.6875
0.05,0.025,1.0,capacity_both,20260708,1.0,3,647.16445827357,0.18968526029944777,0.37211939682336276,"{""premium_green"": 0.19735002463573262, ""regulated_utility"": 0.4756515412263048, ""volatile_low_cost"": 0.3269984341379625}",0.6572487644758402,3.3422201972420464,19.696635886999307,0.6998571217669445,5743.552633867211,0.17728310502283104,"{""premium_green"": 0.0035386967080103335, ""regulated_utility"": 0.008436506973128909, ""volatile_low_cost"": 0.005753106821143876}",0.18553434439371497,12176.919342015459,0.01,3,direct,458.4406799999997,129.75390625
0.05,0.025,1.0,capacity_both,20260714,1.0,3,619.87830895799,0.18389962491115341,0.3552600435565824,"{""premium_green"": 0.21313526996979068, ""regulated_utility"": 0.38213306041858414, ""volatile_low_cost"": 0.40473166961162504}",0.6571328947277005,3.3570091402985134,19.546701570461114,0.7408291894524706,5578.033071088587,0.17888127853881278,"{""premium_green"": 0.003813206180141238, ""regulated_utility"": 0.006810861165365338, ""volatile_low_cost"": 0.007264060508374717}",0.1277309330945564,12350.00444486319,0.01,3,direct,376.74370889994316,129.82421875
0.05,0.025,1.0,capacity_both,20260715,1.0,3,614.9478628894537,0.18579378086368953,0.36201825798356757,"{""premium_green"": 0.19966912835696426, ""regulated_utility"": 0.43087166574548375, ""volatile_low_cost"": 0.36945920589755216}",0.6735309351918278,3.383011876862286,19.52798962827217,0.7048439116826598,5550.443688404663,0.17591324200913241,"{""premium_green"": 0.0035366314096317414, ""regulated_utility"": 0.007572302751378688, ""volatile_low_cost"": 0.006482390039902831}",0.15413502492567988,11905.82072989562,0.015,3,direct,357.03457300004084,129.75390625
0.05,0.025,1.0,capacity_both,20260716,1.0,3,657.1621541090097,0.18579737711451727,0.36246820023372633,"{""premium_green"": 0.19509952688815022, ""regulated_utility"": 0.41781234959265223, ""volatile_low_cost"": 0.3870881235191977}",0.6208574255725761,3.2926969105900525,19.39312687236264,0.700573650115864,5846.8185055090835,0.1791095890410959,"{""premium_green"": 0.0035164248991264293, ""regulated_utility"": 0.0075114026300231096, ""volatile_low_cost"": 0.006883131374960068}",0.14847521513633488,12462.146647554842,0.02,3,direct,374.27883959992323,129.640625
0.05,0.025,1.0,capacity_both,20260712,1.0,3,616.5795792691383,0.17979545508387804,0.3873646794310408,"{""premium_green"": 0.14370538751124676, ""regulated_utility"": 0.43497406765265434, ""volatile_low_cost"": 0.421320544836099}",0.685257058528208,3.4071620942231378,20.622098151727588,0.7176747478873262,5717.792219738791,0.17545662100456622,"{""premium_green"": 0.002536819810807111, ""regulated_utility"": 0.007625995369282644, ""volatile_low_cost"": 0.007382846920366845}",0.19417912009427196,12084.693240525297,0.005,3,direct,421.4316200000467,129.73828125
0.05,0.025,1.0,capacity_both,20260718,1.0,3,654.4435224402214,0.17930802017748856,0.3599078258865331,"{""premium_green"": 0.22938199038615154, ""regulated_utility"": 0.3133170955308956, ""volatile_low_cost"": 0.4573009140829528}",0.6375859979254754,3.291645394791841,20.650828726106766,0.7243879674425017,6026.345764867059,0.18139269406392694,"{""premium_green"": 0.004182296288135603, ""regulated_utility"": 0.005647259762769489, ""volatile_low_cost"": 0.00830971335548763}",0.15194594913120096,13425.580237764218,0.02,3,direct,334.697060400038,129.70703125
0.05,0.025,1.0,capacity_both,20260717,1.0,3,659.7831325570977,0.18181186942077515,0.3680012290187279,"{""premium_green"": 0.1813108588018378, ""regulated_utility"": 0.40843722794722026, ""volatile_low_cost"": 0.4102519132509419}",0.6222929591698894,3.2409996087215966,20.033726311270026,0.698145440054527,6062.746556621989,0.18116438356164383,"{""premium_green"": 0.003306000276126868, ""regulated_utility"": 0.007404566608157839, ""volatile_low_cost"": 0.0074058714718796565}",0.15262736963273627,12670.797400866577,0.0,3,direct,389.005610799999,129.63671875
0.05,0.025,1.0,capacity_both,20260720,1.0,3,646.9572199952908,0.18481351569074006,0.34395419416686474,"{""premium_green"": 0.26371811219622654, ""regulated_utility"": 0.3272053706643041, ""volatile_low_cost"": 0.40907651713946935}",0.649729687192473,3.3172846526327375,20.140620158090243,0.7352734518422214,5772.251771090545,0.18070776255707763,"{""premium_green"": 0.00476515941941252, ""regulated_utility"": 0.005930986089371223, ""volatile_low_cost"": 0.007374630746923928}",0.09690560329549536,13201.304871598137,0.005,3,direct,294.78805309999734,129.65234375
0.05,0.025,1.0,capacity_both,20260719,1.0,3,653.7216487876723,0.18487476434230865,0.35394519020119614,"{""premium_green"": 0.21613389991275286, ""regulated_utility"": 0.38989637668921184, ""volatile_low_cost"": 0.3939697233980354}",0.6333138447423265,3.2708450530701647,19.82988416169474,0.70823045085097,5937.387030606324,0.1795662100456621,"{""premium_green"": 0.003925094153686452, ""regulated_utility"": 0.00699205303466985, ""volatile_low_cost"": 0.007039473816209909}",0.11855721565685506,12686.431723324686,0.02,3,direct,398.47679440001957,129.87890625
0.05,0.025,1.0,capacity_both,20260721,1.0,3,648.2938619381474,0.18324554753224215,0.3541884435066305,"{""premium_green"": 0.21687818301443476, ""regulated_utility"": 0.3755545485130537, ""volatile_low_cost"": 0.4075672684725115}",0.6692081548406792,3.331186483785618,20.92055605880835,0.7139690351640283,5942.20686138178,0.17545662100456622,"{""premium_green"": 0.0038033083384547426, ""regulated_utility"": 0.006565238222420145, ""volatile_low_cost"": 0.007177115539581778}",0.12712605697205115,12671.144230048216,0.005,3,direct,348.77421920001507,129.68359375
0.05,0.025,1.0,capacity_both,20260725,1.0,3,608.1182113234191,0.17739501796285814,0.3869223604217292,"{""premium_green"": 0.1490780238947631, ""regulated_utility"": 0.3889644231187726, ""volatile_low_cost"": 0.46195755298646435}",0.6765309794587997,3.3740302058997758,20.471757408998236,0.7507897405599565,5595.873619026386,0.17796803652968038,"{""premium_green"": 0.0026646782576817607, ""regulated_utility"": 0.006909354159636545, ""volatile_low_cost"": 0.008222771235649665}",0.2085863527278009,12155.734348619973,0.0,3,direct,358.0959706000285,129.6875
0.05,0.025,1.0,capacity_both,20260724,1.0,3,644.3413029606845,0.18533456360675998,0.3901851941400305,"{""premium_green"": 0.14482470820184432, ""regulated_utility"": 0.4697101350423539, ""volatile_low_cost"": 0.3854651567558017}",0.6484066525628674,3.344663224409544,19.79112644565281,0.7000944560153096,5843.585685600272,0.17888127853881278,"{""premium_green"": 0.0026385104369762062, ""regulated_utility"": 0.00839900210819108, ""volatile_low_cost"": 0.006850615308713954}",0.21659028456034002,12202.457207661408,0.0,3,direct,387.66677850007545,129.71875
0.05,0.025,1.0,capacity_both,20260722,1.0,3,664.181194922573,0.18591782876785282,0.37655807375561445,"{""premium_green"": 0.16990349887620995, ""regulated_utility"": 0.4548023335990939, ""volatile_low_cost"": 0.3752941675246962}",0.6494464951083977,3.3156150711333985,20.380425431686728,0.7188436143721489,6020.900133160738,0.1771689497716895,"{""premium_green"": 0.0030223377181205434, ""regulated_utility"": 0.008082497729121185, ""volatile_low_cost"": 0.006612059529927216}",0.18993255648192253,12454.045496326962,0.0,3,direct,419.1355296999682,129.81640625
0.05,0.025,1.0,capacity_both,20260723,1.0,3,637.2500869396795,0.18174809483702276,0.3642435289728169,"{""premium_green"": 0.1899344417855837, ""regulated_utility"": 0.3993173397628257, ""volatile_low_cost"": 0.4107482184515907}",0.6290804112113652,3.2736239050569553,19.56692198506758,0.7323341558704743,5855.627441786074,0.1819634703196347,"{""premium_green"": 0.003476873866502272, ""regulated_utility"": 0.007226511466564025, ""volatile_low_cost"": 0.007492961698897203}",0.14720918444400488,12488.287034668685,0.005,3,direct,411.21588969998993,129.51953125
0.05,0.025,1.0,capacity_both,20260726,1.0,3,640.3134131516281,0.18823186311800919,0.34121149954051266,"{""premium_green"": 0.2617771776267235, ""regulated_utility"": 0.3790547777673378, ""volatile_low_cost"": 0.35916804460593876}",0.6754973055045617,3.4071871957486035,20.184252598245116,0.7373654447412201,5590.996381166967,0.1780821917808219,"{""premium_green"": 0.00466177988567106, ""regulated_utility"": 0.006757353998499928, ""volatile_low_cost"": 0.006389085293911208}",0.0781850667604096,12982.072700079674,0.01,3,direct,385.7929399999557,129.75390625
0.05,0.025,1.0,capacity_both,20260727,1.0,3,641.4549634593458,0.185701547121258,0.35570218644266743,"{""premium_green"": 0.21258191928681675, ""regulated_utility"": 0.40948080496909145, ""volatile_low_cost"": 0.37793727574409175}",0.6536125655788884,3.349698029242142,19.845209619500768,0.7366439506417988,5749.242933864052,0.17922374429223745,"{""premium_green"": 0.0038082748846233476, ""regulated_utility"": 0.007364931617858178, ""volatile_low_cost"": 0.006749167926742335}",0.13126592378818325,12623.46239111161,0.01,3,direct,378.9723140000133,129.82421875
0.05,0.025,1.0,capacity_both,20260728,1.0,3,651.1099377166743,0.1829326308096054,0.3571333530231332,"{""premium_green"": 0.20836911788187057, ""regulated_utility"": 0.3821052810545194, ""volatile_low_cost"": 0.40952560106360997}",0.6449124299323271,3.3109914354815118,20.158004142223326,0.7225948869332022,6019.09289296844,0.1769406392694064,"{""premium_green"": 0.0036896651706160026, ""regulated_utility"": 0.006765025946193968, ""volatile_low_cost"": 0.0072393728101306865}",0.13410432212115952,12687.059130094369,0.0,3,direct,388.2665389999747,129.75390625
0.05,0.025,1.0,capacity_both,20260730,1.0,3,619.4163305749042,0.1882717448800994,0.3484302758563878,"{""premium_green"": 0.2360321924899345, ""regulated_utility"": 0.40314606939225023, ""volatile_low_cost"": 0.3608217381178152}",0.6933432688809222,3.4268428833667954,20.07397574584842,0.7623691876193645,5461.016791628604,0.1773972602739726,"{""premium_green"": 0.004174605955171752, ""regulated_utility"": 0.007180783675861297, ""volatile_low_cost"": 0.00638433639636418}",0.11140925126821055,12482.573605162152,0.01,3,direct,367.8598558999365,129.73828125
0.05,0.025,1.0,capacity_both,20260729,1.0,3,618.399113119197,0.1815258594949619,0.35981913073693295,"{""premium_green"": 0.20635720303733546, ""regulated_utility"": 0.36289949621907425, ""volatile_low_cost"": 0.43074330074359024}",0.6480824132357543,3.305481759171281,19.451549765261767,0.7111421090275839,5811.936563804079,0.1780821917808219,"{""premium_green"": 0.0036822326516186862, ""regulated_utility"": 0.006433374607259066, ""volatile_low_cost"": 0.007692611919204489}",0.14959073180417004,12148.477701396356,0.0,3,direct,384.16289170004893,129.640625
0.05,0.025,1.0,capacity_both,20260731,1.0,3,619.8921524009969,0.18115610870024224,0.3635073857303224,"{""premium_green"": 0.21301725837487753, ""regulated_utility"": 0.32845247646127385, ""volatile_low_cost"": 0.4585302651638487}",0.6718149167818711,3.350642810847397,20.442434690674133,0.7743609481850614,5752.732186774417,0.18093607305936074,"{""premium_green"": 0.0038754982334475697, ""regulated_utility"": 0.005908623142990187, ""volatile_low_cost"": 0.008309485929498305}",0.1636753378593141,12711.86878438323,0.0,3,direct,373.4061001999071,129.70703125
0.05,0.025,1.0,capacity_both,20260732,1.0,3,603.4468818843029,0.17972691734210852,0.3608708747871415,"{""premium_green"": 0.19955635039855782, ""regulated_utility"": 0.38160570666197624, ""volatile_low_cost"": 0.4188379429394659}",0.695494120913604,3.4097364577062517,20.655236450700922,0.7594866390905174,5619.463565274718,0.17773972602739727,"{""premium_green"": 0.0035278178126132895, ""regulated_utility"": 0.006797466114299055, ""volatile_low_cost"": 0.007448688675827373}",0.14618772836060545,12279.951828296302,0.01,3,direct,332.86985330004245,129.63671875
0.05,0.025,1.0,capacity_both,20260733,1.0,3,672.1064540836824,0.1879171514756306,0.3493521276386984,"{""premium_green"": 0.23330848483538258, ""regulated_utility"": 0.4058328519900794, ""volatile_low_cost"": 0.36085866317453813}",0.6455829552323953,3.3149110665183468,20.33222196276173,0.7229328158229803,5918.662293090318,0.17842465753424658,"{""premium_green"": 0.004189009917076111, ""regulated_utility"": 0.007268696417412317, ""volatile_low_cost"": 0.006384759418936374}",0.11501624476979799,13147.724073835094,0.02,3,direct,384.96809659991413,129.65234375
0.05,0.1,0.25,capacity_both,20260704,1.0,3,645.4227299495527,0.18825289816312485,0.3521574062801063,"{""premium_green"": 0.22135122763433931, ""regulated_utility"": 0.3919781525253909, ""volatile_low_cost"": 0.3866706198402699}",0.6628331270077813,3.4214167289003075,20.129919671577778,0.7261282265842681,6332.6565637929725,0.17876712328767122,"{""premium_green"": 0.00398691806075272, ""regulated_utility"": 0.007015113029772396, ""volatile_low_cost"": 0.006874681238242048}",0.1137512832607015,4481.532601448203,0.0,3,direct,370.92478859995026,129.87890625
0.05,0.1,0.25,capacity_both,20260705,1.0,3,640.8270864181607,0.18061137181254322,0.3715239595931323,"{""premium_green"": 0.17462733069111477, ""regulated_utility"": 0.3983819061829667, ""volatile_low_cost"": 0.4269907631259185}",0.6685783765474019,3.4548836328268564,21.008579463875655,0.7292682296388936,6358.528901419463,0.179337899543379,"{""premium_green"": 0.0031380802082285057, ""regulated_utility"": 0.007141418404725822, ""volatile_low_cost"": 0.007654291341383564}",0.1682422882898693,4954.495415376009,0.0,3,direct,360.1854838000145,129.68359375
0.05,0.1,0.25,capacity_both,20260706,1.0,3,623.2378265400243,0.1835416711026707,0.3508766629625526,"{""premium_green"": 0.2284853467065159, ""regulated_utility"": 0.362804340134382, ""volatile_low_cost"": 0.4087103131591023}",0.6959128823990841,3.5097903997157243,20.910497873386294,0.7658311450893143,6260.206389012119,0.17990867579908676,"{""premium_green"": 0.0041215520164535335, ""regulated_utility"": 0.0065365253450051656, ""volatile_low_cost"": 0.0073327902184500355}",0.12014997763505741,4570.454172943028,0.02,3,direct,342.23960550001357,129.6875
0.05,0.1,0.25,capacity_both,20260707,1.0,3,640.1759785392903,0.18458816956046262,0.34616509838385034,"{""premium_green"": 0.24122147539095684, ""regulated_utility"": 0.37214794025249537, ""volatile_low_cost"": 0.3866305843565477}",0.6676204894824861,3.442357657916914,20.397992081884983,0.7449547599580739,6400.472242937577,0.17968036529680365,"{""premium_green"": 0.004337364284800618, ""regulated_utility"": 0.006696223099966584, ""volatile_low_cost"": 0.006934449144913135}",0.09693940597706097,4498.783931181302,0.01,3,direct,385.35089100000914,129.71875
0.05,0.1,0.25,capacity_both,20260709,1.0,3,662.9354828116062,0.1864529078498872,0.3490300632212805,"{""premium_green"": 0.23108243750059831, ""regulated_utility"": 0.387091397823752, ""volatile_low_cost"": 0.3818261646756496}",0.6587184554474736,3.4160487356306866,20.80226821403504,0.7369677856279825,6480.321206624573,0.18036529680365296,"{""premium_green"": 0.004173397519721508, ""regulated_utility"": 0.006981167814042797, ""volatile_low_cost"": 0.006881964346601014}",0.10400597354876906,4641.813210204801,0.0,3,direct,387.3488567000022,129.51953125
0.05,0.1,0.25,capacity_both,20260711,1.0,3,627.6289063020085,0.18055505757549004,0.36659424249848865,"{""premium_green"": 0.18681035683155528, ""regulated_utility"": 0.3836009615261078, ""volatile_low_cost"": 0.42958868164233704}",0.667995919537824,3.4154893081587674,20.53170362572012,0.7127157117779086,6434.861264634397,0.17888127853881278,"{""premium_green"": 0.003341639275656437, ""regulated_utility"": 0.0068886571261137525, ""volatile_low_cost"": 0.007657831452111034}",0.16185221654052118,4669.790495625601,0.01,3,direct,352.7985904000234,129.82421875
0.05,0.1,0.25,capacity_both,20260713,1.0,3,618.3028609880738,0.181653156458364,0.3524275446251102,"{""premium_green"": 0.2299604248390517, ""regulated_utility"": 0.3458708797034581, ""volatile_low_cost"": 0.4241686954574902}",0.6942312770506557,3.503226874237418,20.827434715203303,0.7494742711975666,6294.193700791881,0.1786529680365297,"{""premium_green"": 0.004072551648934335, ""regulated_utility"": 0.006189861606974622, ""volatile_low_cost"": 0.007602883547744028}",0.12947218041229247,4489.452980236767,0.0,3,direct,338.21943319996353,129.73828125
0.05,0.1,0.25,capacity_both,20260710,1.0,3,622.2824544763571,0.1817327254402848,0.36394846233083594,"{""premium_green"": 0.19428319144391884, ""regulated_utility"": 0.3744619603254676, ""volatile_low_cost"": 0.4312548482306135}",0.6807280603426411,3.471569065976151,20.70553680441621,0.7615730187225891,6194.08112876613,0.17945205479452056,"{""premium_green"": 0.003515485004932304, ""regulated_utility"": 0.006717294949124675, ""volatile_low_cost"": 0.007712425525395101}",0.157981104524463,4755.436826884701,0.0,3,direct,372.48063420003746,129.75390625
0.05,0.1,0.25,capacity_both,20260714,1.0,3,620.9887150507363,0.18422914330044685,0.35526227067614313,"{""premium_green"": 0.21312960841346412, ""regulated_utility"": 0.38213178666388703, ""volatile_low_cost"": 0.4047386049226489}",0.6683362736170434,3.466040150949492,19.9133327839751,0.7410334351435964,6113.200786005947,0.179337899543379,"{""premium_green"": 0.003828509523896591, ""regulated_utility"": 0.0068322399350588875, ""volatile_low_cost"": 0.007273040495382482}",0.12773933100612345,4511.786309673326,0.01,3,direct,381.6346399000613,129.640625
0.05,0.1,0.25,capacity_both,20260708,1.0,3,648.4879840929377,0.19007330245834847,0.3721223088751727,"{""premium_green"": 0.1973463312987656, ""regulated_utility"": 0.47565811463797386, ""volatile_low_cost"": 0.3269955540632605}",0.668036933102776,3.446893500567316,20.045660782843346,0.7000583705349998,6263.804988109747,0.17831050228310502,"{""premium_green"": 0.0035633028922510165, ""regulated_utility"": 0.00846445977159177, ""volatile_low_cost"": 0.0058032875644677545}",0.18554118889280558,4702.266341788575,0.01,3,direct,464.9304280000506,129.81640625
0.05,0.1,0.25,capacity_both,20260715,1.0,3,616.2495331724128,0.18618716034354596,0.36201799131836493,"{""premium_green"": 0.19966927364071568, ""regulated_utility"": 0.43086989627138716, ""volatile_low_cost"": 0.36946083008789715}",0.6846228148361555,3.4892565269905496,19.88671882212662,0.705050279408128,6072.511688784691,0.1771689497716895,"{""premium_green"": 0.0035636723682733167, ""regulated_utility"": 0.007620890219784719, ""volatile_low_cost"": 0.006532332389110941}",0.1541337484204477,4494.973138271365,0.015,3,direct,360.2878098000074,129.70703125
