block,k,broker_count,ablation,metric,metric_label,n_seeds,mean_disabled,mean_ablation,paired_mean_diff,paired_mean_pct_change,naive_pct_change_of_means,paired_dz,paired_p,cohens_d_independent,degenerate_paired_diff,max_abs_paired_diff,pnl_physical_leak,metric3_sign_convention,note
other_metrics,0.5,2,capacity_both,load_concentration_hhi,Load concentration HHI,30,0.5212583141589132,0.5193876056709757,-0.0018707084879374522,-0.3521781265777114,-0.35888319420976256,-1.2336785887692894,2.0434138217426162e-07,-0.1384024764973196,False,0.005458535158446076,,,
other_metrics,0.5,2,capacity_pricing_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7302637130845901,0.7275342644869413,-0.002729448597648894,-0.3740056625080148,-0.37376204633253246,-5.945565494805789,2.1751713243200624e-24,-0.12603019201349766,False,0.00383543911998796,,,
other_metrics,0.5,2,capacity_both,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7302637130845901,0.7275342644869413,-0.002729448597648894,-0.3740056625080148,-0.37376204633253246,-5.945565494805789,2.1751713243200624e-24,-0.12603019201349766,False,0.00383543911998796,,,
other_metrics,0.5,3,capacity_pricing_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,598.249374602719,650.6888150572624,52.439440454543565,8.772015048965766,8.765481867718975,30.476019900400406,8.173010884187792e-45,2.8512582334702037,False,55.18059930694608,,,
other_metrics,0.5,3,capacity_both,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,598.249374602719,650.6888150572624,52.439440454543565,8.772015048965766,8.765481867718975,30.476019900400406,8.173010884187792e-45,2.8512582334702037,False,55.18059930694608,,,
other_metrics,0.5,3,capacity_pricing_only,load_concentration_hhi,Load concentration HHI,30,0.3609783929667229,0.3608205614015353,-0.0001578315651876457,-0.04254073396098048,-0.043723272157778686,-0.23878312199633261,0.2011909223777597,-0.012523353430396723,False,0.003275854728808092,,,
other_metrics,0.5,3,capacity_both,load_concentration_hhi,Load concentration HHI,30,0.3609783929667229,0.3608205614015353,-0.0001578315651876457,-0.04254073396098048,-0.043723272157778686,-0.23878312199633261,0.2011909223777597,-0.012523353430396723,False,0.003275854728808092,,,
other_metrics,0.5,3,capacity_pricing_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7302637130845901,0.7276348247647404,-0.002628888319849898,-0.36043490189887184,-0.35999164038227877,-6.69787276555998,7.437340424456272e-26,-0.12124110228872532,False,0.0034992087838428,,,
other_metrics,0.5,3,capacity_both,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7302637130845901,0.7276348247647404,-0.002628888319849898,-0.36043490189887184,-0.35999164038227877,-6.69787276555998,7.437340424456272e-26,-0.12124110228872532,False,0.0034992087838428,,,
other_metrics,0.5,5,capacity_pricing_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,599.7629049980286,651.2725262769005,51.509621278872025,8.591176696961542,8.588330630258174,29.82384446155548,1.5294877533780611e-44,3.086848970501863,False,54.16792485934275,,,
other_metrics,0.5,5,capacity_both,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,599.7629049980286,651.2725262769005,51.509621278872025,8.591176696961542,8.588330630258174,29.82384446155548,1.5294877533780611e-44,3.086848970501863,False,54.16792485934275,,,
other_metrics,0.5,5,capacity_pricing_only,load_concentration_hhi,Load concentration HHI,30,0.35512232436779534,0.35413104958463776,-0.0009912747831575068,-0.27930335714014265,-0.2791361497541143,-0.6706360393108354,0.0009638776949149946,-0.10204454977812784,False,0.0047071926769339245,,,
other_metrics,0.5,5,capacity_both,load_concentration_hhi,Load concentration HHI,30,0.35512232436779534,0.35413104958463776,-0.0009912747831575068,-0.27930335714014265,-0.2791361497541143,-0.6706360393108354,0.0009638776949149946,-0.10204454977812784,False,0.0047071926769339245,,,
other_metrics,0.5,5,capacity_pricing_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7301095214489934,0.7274324029788379,-0.0026771184701555187,-0.36751181826836526,-0.3666735457500168,-6.278924186274975,4.647446886203378e-25,-0.13841276413501907,False,0.0034606202486885396,,,
other_metrics,0.5,5,capacity_both,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7301095214489934,0.7274324029788379,-0.0026771184701555187,-0.36751181826836526,-0.3666735457500168,-6.278924186274975,4.647446886203378e-25,-0.13841276413501907,False,0.0034606202486885396,,,
other_metrics,1.0,2,capacity_pricing_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,524.1984017499178,571.443869393763,47.24546764384516,9.024885071052532,9.012898071822963,18.08848997406942,2.957096119029785e-38,2.8305454740015907,False,54.91638271839133,,,
other_metrics,1.0,2,capacity_both,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,524.1984017499178,571.443869393763,47.24546764384516,9.024885071052532,9.012898071822963,18.08848997406942,2.957096119029785e-38,2.8305454740015907,False,54.91638271839133,,,
other_metrics,1.0,2,capacity_pricing_only,load_concentration_hhi,Load concentration HHI,30,0.5212583141589132,0.5202669420441819,-0.0009913721147313667,-0.18637270231143196,-0.1901882594104948,-1.098765022096133,1.5152972852835459e-06,-0.07180774754632888,False,0.003597377401306723,,,
other_metrics,1.0,2,capacity_both,load_concentration_hhi,Load concentration HHI,30,0.5212583141589132,0.5202669420441819,-0.0009913721147313667,-0.18637270231143196,-0.1901882594104948,-1.098765022096133,1.5152972852835459e-06,-0.07180774754632888,False,0.003597377401306723,,,
other_metrics,1.0,2,capacity_pricing_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.7302637130845901,0.7290458621999972,-0.00121785088459286,-0.1668101767220081,-0.16676864299456837,-6.441641129445267,2.250437665631186e-25,-0.056248040001150246,False,0.0015701520743336417,,,
