scope,k,broker_count,ablation,metric,metric_label,n_seeds,paired_mean_diff,paired_mean_pct_change,paired_dz,p_uncorrected,p_holm,p_bh,survives_holm_alpha05,survives_bh_alpha05,ci95_t_lo,ci95_t_hi,ci95_boot_lo,ci95_boot_hi,ci_disagreement_flag,ci_disagreement_detail,ci_width_ratio,degenerate,correction_family,correction_family_size,family_size_primary,family_size_alternative,family_size_monopoly_secondary,bootstrap_seed,n_bootstrap,alpha,metric3_sign_convention,notes
main_sweep,2.0,5,capacity_pricing_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,-0.002550572741544784,-0.37688359529442,-8.717186913722163,4.032369479178282e-29,2.9839534145919285e-27,1.0080923697945706e-28,True,True,-0.0026598281152527326,-0.0024413173678368353,-0.002651715939870533,-0.002448731560594772,False,,1.076490458012254,False,primary_main_sweep_real,120,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
main_sweep,2.0,5,capacity_pricing_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,-2.0243222192014207e-05,-0.002782829563004226,-3.3811894857180373,1.3055613761843331e-17,4.4389086790267325e-16,1.7803109675240906e-17,True,True,-2.2478809232073462e-05,-1.8007635151954952e-05,-2.2368996208990873e-05,-1.821688224860396e-05,False,,1.0768428137511583,False,primary_main_sweep_real,120,120,180,8,20260704,10000,0.05,,
main_sweep,2.0,5,capacity_both,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,5.590516324385264,0.9319463321369663,13.877205074593284,6.255160963283861e-35,5.254335209158443e-33,1.97531398840543e-34,True,True,5.440087394932193,5.740945253838334,5.4505241851284705,5.733626734281837,False,,1.062716884061528,False,primary_main_sweep_real,120,120,180,8,20260704,10000,0.05,,
main_sweep,2.0,5,capacity_both,load_concentration_hhi,Load concentration HHI,30,-1.6458155550264086e-05,-0.004332484723407204,-0.1806718663421392,0.33056451060152103,1.0,0.33056451060152103,False,False,-5.047328146117976e-05,1.7556970360651585e-05,-4.974171266089229e-05,2.0831221857711686e-07,False,,1.361966325061698,False,primary_main_sweep_real,120,120,180,8,20260704,10000,0.05,,
main_sweep,2.0,5,capacity_both,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,0.32608425850757145,9.292168980195491,17.316042875375864,1.0444424207970283e-37,9.817758755492066e-36,4.476181803415835e-37,True,True,0.31905252128543204,0.33311599572971085,0.3193372324253769,0.3327525013307808,False,,1.048318490180528,False,primary_main_sweep_real,120,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
main_sweep,2.0,5,capacity_both,feeder_coefficient_of_variation,Feeder coefficient of variation,30,-0.002550572741544784,-0.37688359529442,-8.717186913722163,4.032369479178282e-29,2.9839534145919285e-27,1.0080923697945706e-28,True,True,-0.0026598281152527326,-0.0024413173678368353,-0.002657105768165931,-0.002449119918692592,False,,1.0506039135316636,False,primary_main_sweep_real,120,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,
main_sweep,2.0,5,capacity_both,prosumer_self_sufficiency,Prosumer self-sufficiency,30,-2.0243222192014207e-05,-0.002782829563004226,-3.3811894857180373,1.3055613761843331e-17,4.4389086790267325e-16,1.7803109675240906e-17,True,True,-2.2478809232073462e-05,-1.8007635151954952e-05,-2.237207389559394e-05,-1.8188446649884026e-05,False,,1.0687314661466216,False,primary_main_sweep_real,120,120,180,8,20260704,10000,0.05,,
main_sweep,0.5,2,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,0.5,2,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,0.5,2,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,0.5,2,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,0.5,2,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,0.5,3,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,0.5,3,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,0.5,3,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,0.5,3,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,0.5,3,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,0.5,5,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,0.5,5,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,0.5,5,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,0.5,5,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,0.5,5,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.0,2,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.0,2,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.0,2,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.0,2,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.0,2,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.0,3,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.0,3,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,1.6653345369377347e-17,4.577642868661739e-15,0.0,1.0,1.0,1.0,False,False,6.992103361904958e-18,2.6314587376849737e-17,7.401486830834377e-18,2.590520390792032e-17,False,,1.044248781714932,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.0,3,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,1.4802973661668754e-17,4.355416897498435e-16,0.0,1.0,1.0,1.0,False,False,-3.823501538078278e-17,6.784096270412028e-17,-2.960594732333751e-17,7.401486830834377e-17,False,,1.0236937186631363,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.0,3,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.0,3,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.0,5,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.0,5,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.0,5,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.0,5,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.0,5,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.5,2,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.5,2,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.5,2,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.5,2,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.5,2,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.5,3,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.5,3,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,1.8503717077085942e-18,5.254407986291477e-16,0.0,1.0,1.0,1.0,False,False,-1.934063357860732e-18,5.63480677327792e-18,0.0,5.551115123125783e-18,False,,1.3634864280884684,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.5,3,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.5,3,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.5,3,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.5,5,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.5,5,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.5,5,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.5,5,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,1.5,5,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,2.0,2,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
